Hotel_Name,Descriptions
Hotel des Tuileries Relais du Silence,"['close', 'excellent', 'first', 'clean', 'helpful']"
Bradford Elys es Astotel,"['cheap', 'good', 'soft', 'free', 'pleasant', 'lys', 'available', 'clean', 'great', 'friendly']"
The Victoria,"['common', 'beautiful', 'upper', 'clear', 'modern', 'good', 'excellent', 'old', 'perfect', 'outdoor', 'easy', 'nice', 'next', 'fresh', 'clean', 'interior', 'sheen']"
Pullman London St Pancras,"['common', 'restaurant', 'big', 'near', 'early', 'sleep', 'quiet', 'high', 'spacious', 'comfortable', 'great', 'friendly', 'polite', 'modern', 'excellent', 'long', 'free', 'huge', 'nice', 'plentiful', 'little', 'gorgeous', 'underground', 'large', 'lovely', 'delightful', 'clean', 'helpful', 'public', 'good', 'main']"
Crowne Plaza London Kensington,"['cool', 'close', 'beautiful', 'minimal', 'modern', 'near', 'good', 'many', 'outdoor', 'spacious', 'general', 'comfortable', 'clean', 'great', 'helpful']"
Doubletree by Hilton London Kensington,"['wonderful', 'big', 'warm', 'quiet', 'comfortable', 'youd', 'great', 'friendly', 'yummy', 'single', 'polite', 'modern', 'hall', 'excellent', 'stick', 'more', 'nice', 'better', 'albert', 'little', 'gorgeous', 'lovely', 'small', 'much', 'pleasant', 'local', 'impossible', 'large', 'central', 'clean', 'helpful', 'hot', 'wi', 'complimentary', 'good', 'neat', 'immaculately', 'vocabulary', 'perfect', 'temp']"
Ace Hotel London Shoreditch,[]
Staybridge Suites London Vauxhall,"['clean', 'nice', 'friendly', 'good']"
The Grosvenor,"['big', 'amazing', 'quiet', 'fantastic', 'next', 'great', 'attentive', 'friendly', 'convenient', 'modern', 'ideal', 'excellent', 'nice', 'courteous', 'buckingham', 'beautiful', 'lovely', 'manchester', 'clean', 'helpful', 'other']"
The Park Tower Knightsbridge a Luxury Collection Hotel,"['arabic', 'expensive', 'friendly']"
Amp re,"['good', 'comfortable', 'clean', 'great', 'helpful']"
Le Parisis Paris Tour Eiffel,"['locatin', 'tour', 'modern', 'big', 'helpful', 'good', 'nice', 'comfortable', 'awesome', 'clean', 'great', 'effel']"
Park Plaza Sherlock Holmes London,"['upgraded', 'safe', 'good', 'lovely', 'shower', 'perfect', 'nice', 'comfortable', 'friendly', 'first', 'clean', 'arrival', 'helpful', 'st']"
Holiday Inn London Stratford City,"['satisfied', 'polite', 'west', 'excellent', 'underground', 'spotlessly', 'soft', 'utd', 'easy', 'good', 'exellent', 'nice', 'comfortable', 'extra', 'friendly', 'clean', 'great', 'helpful']"
Staybridge Suites London Stratford,"['light', 'delicious', 'good', 'lovely', 'excellent', 'free', 'shower', 'door', 'nice', 'available', 'fantastic', 'friendly', 'spacious', 'clean', 'such', 'helpful']"
Shepherd s Bush Boutique Hotel,"['location', 'smart', 'comfy', 'nicest', 'warm', 'early', 'professional', 'comfortable', 'next', 'extra', 'great', 's', 'friendly', 'westfield', 'convenient', 'modern', 'excellent', 'hidden', 'happy', 'nice', 'young', 'underground', 'much', 'daily', 'clean', 'helpful', 'tidy', 'extraordinary', 'right', 'good', 'sp', 'perfect', 'cooked', 'shower']"
My Bloomsbury,"['busy', 'full', 'quiet', 'professional', 'comfortable', 'attractive', 'great', 'super', 'reasonable', 'friendly', 'modern', 'excellent', 'table', 'more', 'nice', 'available', 'theatre', 'nearest', 'large', 'small', 'central', 'clean', 'good', 'overnight', 'other', 'such', 'short']"
Holiday Inn Paris Gare de Lyon Bastille,"['delicious', 'near', 'spacious', 'comfortable', 'accomodating', 'clean', 'great']"
H tel Chaplain Paris Rive Gauche,"['big', 'many', 'comfortable', 'refreshed', 'friendly', 'modern', 'several', 'excellent', 'free', 'tremendous', 'nice', 'available', 'confortable', 'soft', 'pleasant', 'daily', 'clean', 'continental', 'good', 'complementary']"
H tel Regina Op ra Grands Boulevards,"['hot', 'red', 'est', 'convenient', 'modern', 'big', 'different', 'nice', 'cleaning', 'extra', 'shower', 'firm', 'great']"
H tel Diva Opera,"['good', 'soft', 'bed', 'nice', 'comfortable', 'best', 'friendly', 'decent', 'clean', 'great', 'super', 'second', 'reasonable', 'helpful']"
Le Marcel,"['efficient', 'due', 'long', 'very', 'bed', 'great', 'quiet', 'comfortable', 'bus', 'clean', 'double']"
H tel Duo,"['single', 'electrical', 'helpful', 'good', 'small', 'smaller', 'enough', 'nice', 'comfortable', 'wrong', 'clean', 'great', 'friendly']"
H tel Le Marianne,"['previous', 'modern', 'normal', 'overall', 'small', 'clean', 'great', 'most']"
The Rembrandt,"['bed', 'fantastic', 'comfortable', 'extra', 'nespresso', 'great', 'super', 'friendly', 'fast', 'v', 'modern', 'excellent', 'free', 'more', 'nice', 'courteous', 'individual', 'lovely', 'small', 'clean', 'helpful', 'worth', 'sight', 'good', 'humid']"
Hotel Eden,"['good', 'nice', 'friendly', 'clean', 'great', 'helpful']"
H tel de la Bourdonnais,"['worth', 'unclean', 'close', 'modern', 'excellent', 'large', 'small', 'free', 'uncooperative', 'perfect', 'nice', 'tower', 'scarce', 'best', 'available', 'clean', 'great', 'helpful']"
Ashburn Hotel,"['efficient', 'beautiful', 'excellent', 'subway', 'good', 'nice', 'friendly', 'clean', 'great', 'helpful']"
Marlin Waterloo,"['new', 'polite', 'good', 'similar', 'full', 'nice', 'spacious', 'central', 'clean', 'great']"
Best Western Premier Marais Grands Boulevards,"['convenient', 'metro', 'good', 'small', 'great', 'nice', 'comfortable', 'fine', 'clean', 'interior', 'friendly']"
Novotel London Waterloo,"['little', 'polite', 'big', 'helpful', 'good', 'large', 'lovely', 'stocked', 'pleasant', 'quiet', 'nice', 'spacious', 'comfortable', 'courteous', 'clean', 'great', 'friendly']"
Park International Hotel,"['hot', 'helpful', 'good', 'helpfl', 'excellent', 'quick', 'pleasant', 'nice', 'few', 'comfortable', 'clean', 'great', 'friendly']"
Le Relais Madeleine,"['great', 'good', 'friendly']"
Millennium Hotel Paris Opera,"['wonderful', 'good', 'pleasant', 'clean', 'great']"
Waldorf Madeleine,"['major', 'better', 'helpful', 'good', 'many', 'small', 'quiet', 'other', 'nice', 'fantastic', 'comfortable', 'clean', 'great', 'friendly']"
Batty Langley s,"['clean', 'good', 'comfortable']"
Best Western Mornington Hotel Hyde Park,"['busy', 'comfy', 'delicious', 'big', 'quiet', 'spacious', 'next', 'best', 'great', 'super', 'friendly', 'park', 'polite', 'modern', 'excellent', 'free', 'nice', 'decent', 'cool', 'welcome', 'small', 'local', 'large', 'much', 'dietary', 'clean', 'helpful', 'linen', 'special', 'craven', 'west', 'good', 'enough', 'perfect', 'other', 'tiny', 'fresh', 'wifi']"
Arbor City,"['last', 'big', 'many', 'return', 'bed', 'nearby', 'professional', 'quiet', 'fantastic', 'spacious', 'comfortable', 'next', 'sound', 'great', 'super', 'attentive', 'friendly', 'modern', 'overall', 'excellent', 'more', 'free', 'nice', 'ready', 'tube', 'ensuite', 'beautiful', 'commendable', 'liverpool', 'underground', 'lovely', 'large', 'least', 'east', 'central', 'clean', 'second', 'helpful', 'mid', 'good', 'wireless', 'perfect', 'tower', 'fresh', 'expensive']"
Hotel La Lanterne,"['excellent', 'paris', 'comfortable', 'friendly', 'clean', 'great', 'helpful']"
H tel Square Louvois,"['beautiful', 'new', 'incredible', 'warm', 'indoor', 'cave', 'nice', 'enjoyable', 'clean', 'great', 'chic', 'helpful']"
