Hotel_Name,Descriptions
Sofitel Paris Arc De Triomphe,"['clean', 'nice']"
Hotel Op ra Richepanse,"['possible', 'several', 'good', 'nice', 'fantastic', 'comfortable', 'best', 'next']"
H tel Duc De St Simon,"['charming', 'good', 'quiet', 'nice', 'great', 'friendly']"
Hotel Indigo London Tower Hill,"['flexible', 'vegan', 'complimentary', 'handy', 'happy', 'nice', 'shower', 'friendly']"
Windermere Hotel,"['excellent', 'upgrade', 'nice', 'good']"
La Villa Maillot,"['nice', 'friendly']"
H tel Madison by MH,"['christian', 'pleasant', 'open', 'quiet', 'nice', 'extra', 'friendly', 'avid', 'helpful']"
Hilton London Paddington,"['modern', 'fashioned', 'good', 'old', 'grand', 'nice', 'comfortable', 'tiny', 'friendly', 'clean', 'helpful']"
Kensington House Hotel,['nice']
The Montague On The Gardens,"['polite', 'excellent', 'traditional', 'high', 'nice', 'additional', 'personal', 'attentive', 'british']"
Hotel Lumen Paris Louvre,"['excellent', 'good', 'regular', 'small', 'helpfull', 'nice']"
COQ Hotel Paris,"['supernice', 'interiour', 'less', 'helpful', 'good', 'subway', 'confortable', 'easy', 'nice', 'fantastic', 'wifi', 'great', 'super', 'friendly']"
Mill sime H tel,"['nice', 'friendly']"
DoubleTree by Hilton London Hyde Park,"['hot', 'cold', 'wonderful', 'underground', 'good', 'excellent', 'fair', 'nice', 'comfortable', 'friendly', 'clean', 'great', 'helpful']"
M by Montcalm Shoreditch London Tech City,"['great', 'nice', 'lovely', 'good']"
Clayton Crown Hotel London,"['london', 'young', 'big', 'good', 'excellent', 'helpfull', 'fantastic', 'nice', 'comfortable', 'best', 'great', 'friendly']"
Best Western S vres Montparnasse,"['great', 'nice', 'friendly']"
Hotel Indigo London Paddington,"['necessary', 'good', 'free', 'nice', 'nespresso', 'clean', 'great', 'complementary']"
Idol Hotel,"['cool', 'close', 'i', 'quiet', 'nice', 'hard', 'few', 'great', 'separate', 'expensive', 'friendly']"
H tel Hor,"['good', 'noisy', 'paris', 'nice', 'fantastic', 'extra', 'friendly', 'nord', 'great', 'helpful']"
Britannia International Hotel Canary Wharf,"['busy', 'big', 'old', 'professional', 'comfortable', 'great', 'friendly', 'modern', 'fashioned', 'excellent', 'nice', 'available', 'courteous', 'lol', 'italian', 'little', 'pleasant', 'clean', 'london', 'good', 'perfect']"
Hilton London Euston,[]
Le 7 Eiffel Hotel,"['clean', 'nice', 'polite']"
Hotel La Place,"['excellent', 'lovely', 's', 'nice', 'super', 'friendly']"
Novotel Paris Centre Gare Montparnasse,"['metro', 'tatoo', 'nice', 'great', 'confortable']"
Novotel London Greenwich,"['great', 'nice']"
Park Avenue Baker Street,"['nice', 'friendly']"
Hotel Plaza Elys es,"['nice', 'friendly']"
Hotel Champs Elys es Friedland by Happyculture,"['proffessional', 'big', 'good', 'small', 'free', 'perfect', 'paris', 'nice', 'fast']"
Malmaison London,['nice']
The Park City Grand Plaza Kensington Hotel,"['comfy', 'excellent', 'easy', 'quiet', 'nice', 'clean']"
Park Plaza London Riverbank,"['comfy', 'amazing', 'helpfull', 'professional', 'spacious', 'comfortable', 'extra', 'best', 'awesome', 'great', 'attentive', 'friendly', 'poached', 'long', 'more', 'nice', 'most', 'buffet', 'clean', 'helpful', 'hot', 'good', 'other', 'expensive']"
Pullman Paris Tour Eiffel,"['ready', 'close', 'upgraded', 'eiffel', 'big', 'new', 'overall', 'good', 'excellent', 'modern', 'perfect', 'rer', 'nice', 'fresh', 'clean', 'most', 'helpful']"
Danubius Hotel Regents Park,"['london', 'good', 'easy', 'im', 'huge', 'nice', 'great']"
H tel Horset Op ra Best Western Premier Collection,"['instant', 'small', 'quiet', 'nice', 'clean']"
Best Western Paris Gare Saint Lazare,['nice']
The Rockwell,"['outside', 'professional', 'quiet', 'comfortable', 'attentive', 'friendly', 'polite', 'modern', 'excellent', 'nice', 'beautiful', 'large', 'small', 'clean', 'drinks', 'helpful', 'london', 'good', 'typical', 'perfect']"
Mercure Paris Alesia,"['ok', 'nice']"
Courthouse Hotel London,"['good', 'free', 'perfect', 'nice', 'oxford', 'infused', 'friendly']"
Best Western The Boltons Hotel London Kensington,"['restaurant', 'london', 'long', 'good', 'quiet', 'nice']"
Radisson Blu Edwardian Sussex,"['clean', 'nice', 'proper', 'geographical']"
Crowne Plaza London The City,"['nice', 'free', 'good']"
H tel Les Dames du Panth on,"['nice', 'boutique']"
Grand Hotel Saint Michel,"['restaurant', 'polite', 'clean', 'free', 'walkable', 'nice', 'comfortable', 'quartier', 'closer', 'best', 'latin', 'great', 'helpful']"
Relais Du Louvre,"['renovated', 'quiet', 'nice', 'clean', 'great']"
Pullman Paris Montparnasse,"['nice', 'good']"
The Gore Hotel Starhotels Collezione,"['helpful', 'nice', 'comfortable', 'bed']"
The Hoxton Holborn,"['comfy', 'new', 'modern', 'london', 'quiet', 'nice', 'fashionable', 'trendy', 'clean', 'great', 'friendly']"
Royal Garden Hotel,"['great', 'nice', 'comfortable']"
H tel Ad le Jules,"['cosy', 'many', 'small', 'quiet', 'nice', 'english', 'friendly', 'helpful']"
Hilton London Bankside,"['nice', 'excellent', 'comfortable']"
DoubleTree by Hilton London Ealing,"['helpful', 'warm', 'good', 'small', 'welcome', 'nice', 'comfortable', 'clean', 'friendly']"
First Hotel Paris Tour Eiffel,"['great', 'nice', 'friendly']"
DoubleTree by Hilton London Victoria,"['excellent', 'nice', 'nearby']"
Montagu Place Hotel,"['nice', 'beautiful']"
H tel Regina,"['excellent', 'nice', 'good']"
Mercure Paris Gare De Lyon TGV,"['fastest', 'nice']"
