Hotel_Name,Descriptions
Legend Saint Germain by Elegancia,"['quiet', 'excellent', 'lovely', 'little']"
Number Sixteen,[]
Hotel Xenia Autograph Collection,"['single', 'new', 'big', 'clean', 'i', 'excellent', 'good', 'top', 'least', 'nice', 'personal', 'great', 'super', 'friendly']"
H tel de Banville,"['clean', 'paris', 'good', 'spacious']"
Hotel La Place,"['good', 'fantastic', 'comfortable', 'central', 'great', 'friendly']"
D clic Hotel,"['cool', 'good', 'excellent', 'great', 'funky', 'friendly']"
Hotel Plaza Elys es,"['efficient', 'special', 'warm', 'lovely', 'awesome', 'most', 'friendly']"
Hotel Champs Elys es Friedland by Happyculture,['excellent']
The Park City Grand Plaza Kensington Hotel,"['modern', 'good', 'lovely', 'quiet', 'other', 'comfortable', 'first', 'great', 'super', 'helpful']"
Hotel Bachaumont,"['wonderful', 'convenient', 'excellent', 'good', 'comfortable', 'great']"
Franklin Roosevelt,"['little', 'good', 'tourist', 'full', 'sure', 'extra', 'great']"
H tel Horset Op ra Best Western Premier Collection,"['wow', 'aloof', 'helpful', 'poor', 'good', 'excellent', 'overall', 'advanced', 'quiet', 'twin', 'real', 'english', 'comfortable', 'tiny', 'attached', 'courteous', 'better', 'friendly']"
Mercure Paris Alesia,[]
Le Narcisse Blanc Spa,"['incredible', 'top', 'much', 'boutique']"
H tel Les Dames du Panth on,"['last', 'favourite', 'madrid', 'fantastic', 'exceptional', 'helpful']"
Relais Du Louvre,"['clean', 'good', 'main', 'friendly']"
Best Western Premier Op ra Opal,"['comfy', 'polite', 'modern', 'eiffel', 'important', 'quite', 'good', 'excellent', 'perfect', 'comfortable', 'clean', 'great', 'helpful']"
Amarante Champs Elys es,[]
Grange White Hall Hotel,"['close', 'excellent', 'good', 'covent', 'american', 'nice', 'spacious', 'comfortable', 'central', 'clean', 'friendly']"
H tel des Champs Elys es,"['safe', 'excellent', 'good', 'central', 'brilliant', 'unique', 'knowledgeable', 'nice', 'friendly', 'courteous', 'clean', 'great', 'attentive', 'helpful']"
Lyric H tel Paris,"['asian', 'big', 'quiet', 'nice', 'best', 'great']"
Hotel Design Secret de Paris,[]
Hotel Dupond Smith,"['cosy', 'good', 'small', 'pleasant', 'stylish', 'great']"
Okko Hotels Paris Porte De Versailles,"['new', 'good', 'perfect', 'clean', 'great']"
La Villa Royale,"['good', 'quiet', 'nice', 'friendly', 'helpful', 'unobtrusive']"
Villa Opera Drouot,"['close', 'wonderful', 'good', 'excellent', 'comfortable', 'friendly', 'helpful']"
H tel Belloy Saint Germain By Happyculture,"['central', 'great']"
Old Ship Inn Hackney,"['comfy', 'modern', 'brilliant', 'good', 'welcome', 'excellent', 'hackney', 'nice', 'best', 'central', 'second', 'great', 'separate', 'eaten', 'friendly']"
Grange Fitzrovia Hotel,"['friendly', 'london', 'good', 'difficult', 'excellent', 'exceptional', 'reluctant', 'much', 'fitzrovia', 'nice', 'equipped', 'amenable', 'central', 'clean', 'great', 'reasonable', 'helpful']"
The Hari London,"['excellent', 'friendly']"
Banke H tel,"['fair', 'outstanding', 'excellent', 'unique']"
Karma Sanctum Soho Hotel,"['outstanding', 'good', 'pleasant', 'perfect', 'other', 'fantastic', 'ott', 'whole', 'great', 'soho', 'heavy', 'friendly']"
Mercure Paris Montparnasse Raspail,[]
