Hotel_Name,Descriptions
Novotel London Excel,"['previous', 'tired', 'adequate', 'good', 'quiet', 'nice']"
London Bridge Hotel,[]
Mercure Paris Gobelins Place d Italie,"['good', 'comfortable', 'massive']"
Club Quarters Hotel Trafalgar Square,"['excellent', 'good']"
The Hoxton Shoreditch,"['spitalfields', 'london', 'good', 'excellent', 'nice', 'central', 'great', 'friendly']"
Best Western Plus Seraphine Hammersmith Hotel,['good']
La Villa des Ternes,"['clean', 'helpful', 'good', 'friendly']"
Best Western Amiral Hotel,"['efficient', 'good', 'easy', 'high', 'comfortable', 'friendly', 'great', 'helpful']"
Corendon Vitality Hotel Amsterdam,"['good', 'nice', 'comfortable', 'wifi', 'great']"
Maison Borella,[]
Hampshire Hotel Rembrandt Square Amsterdam,"['perfect', 'few', 'easy', 'good']"
Hotel Mailberger Hof,"['t', 'copious', 'excellent', 'large', 'good', 'quiet', 'main', 'comfortable', 'inner', 'central', 'romantic']"
Apollofirst Boutique Hotel,"['good', 'excellent', 'quiet', 'nice', 'great']"
Element Amsterdam,"['little', 'good', 'nice', 'clean', 'friendly']"
Barcelona Princess,"['great', 'beautiful', 'good']"
AC Hotel Diagonal L Illa a Marriott Lifestyle Hotel,"['overall', 'good', 'comfortable', 'clean', 'helpful']"
Wilson Boutique Hotel,"['good', 'limited', 'more', 'pleasant', 'doorstep', 'happy', 'central', 'clean', 'helpful', 'tidy']"
Fairmont Rey Juan Carlos I,"['great', 'good']"
Hotel SB Icaria Barcelona,['good']
Hotel De Hallen,"['quirky', 'amsterdam', 'right', 'little', 'clean', 'good', 'excellent', 'small', 'top', 'stylish', 'main', 'comfortable', 'next', 'trendy', 'hipster', 'independent', 'coolest']"
Catalonia Plaza Catalunya,"['cafe', 'several', 'good', 'unique', 'gaudi', 'outdoor', 'tasty', 'able', 'short', 'next', 'clean', 'friendly']"
Thistle Holborn The Kingsley,"['perfect', 'good']"
Senator Barcelona Spa Hotel,"['public', 'close', 'unlimited', 'good', 'much', 'fresh', 'clean', 'reasonable']"
Doubletree By Hilton London Greenwich,"['good', 'automatic', 'pleasant', 'nice', 'interesting', 'greenwich', 'clean', 'helpful']"
City Rooms,"['clean', 'good', 'comfortable', 'helpful']"
Holiday Inn Amsterdam,"['efficient', 'upgraded', 'modern', 'excellent', 'good', 'early', 'perfect', 'spacious', 'friendly', 'great', 'helpful']"
Jaz Amsterdam,"['modern', 'good', 'full', 'comfortable', 'clean', 'friendly']"
Bilderberg Garden Hotel,"['great', 'good', 'green']"
Melia Vienna,['good']
Grand Hotel Downtown,"['flat', 'ideal', 'good', 'central', 'notorious', 'suite', 'more', 'screen', 'other', 'comfortable', 'iamsterdam', 'clean', 'great']"
Amadi Park Hotel,[]
Austria Trend Hotel Lassalle Wien,"['big', 'good']"
DoubleTree By Hilton London Excel,"['clean', 'good', 'modern']"
Hotel V Fizeaustraat,"['comfy', 'incredible', 'good', 'warm', 'quiet', 'few', 'nice', 'comfortable', 'friendly', 'fairy', 'great', 'carte', 'helpful']"
Millennium Copthorne Hotels at Chelsea Football Club,"['nice', 'good', 'many', 'comfortable']"
Ayre Hotel Gran V a,"['safe', 'good', 'free', 'quiet', 'nice', 'comfortable', 't', 'clean', 'great', 'friendly', 'spanish']"
The Cumberland A Guoman Hotel,"['brilliant', 'good', 'oxford', 'marble', 'friendly']"
Rainers Hotel Vienna,"['due', 'good', 'main', 'comfortable', 'friendly']"
Pol Grace Hotel,"['cool', 'helpful', 'good', 'local', 'free', 'great', 'super', 'friendly']"
WestCord Fashion Hotel Amsterdam,"['amazing', 'good', 'pretty', 'knowledgeable', 'clean', 'helpful']"
Courtyard by Marriott Amsterdam Arena Atlas,"['good', 'nice', 'comfortable', 'clean', 'confortable']"
Amadi Panorama Hotel,"['good', 'next', 'windy', 'great', 'loud']"
DoubleTree by Hilton London Chelsea,"['london', 'modern', 'enthusiastic', 'good', 'impersonal', 'quiet', 'comfortable', 'disappointed', 'central', 'friendly']"
Bilderberg Hotel Jan Luyken,"['spotless', 'good', 'old', 'pleasant', 'easy', 'quiet', 'other', 'nice', 'english', 'short', 'musem', 'comfortable', 'better', 'helpful']"
Aparthotel Atenea Barcelona,"['due', 'good', 'spacious', 'friendly']"
Mercure Hotel Amsterdam City South,"['good', 'unpolite']"
InterContinental Wien,"['good', 'friendly']"
Dutch Design Hotel Artemis,"['little', 'good', 'added', 'easy', 'real', 'touristy', 'able', 'comfortable', 'central', 'clean', 'great', 'friendly']"
Hotel Schani Wien,"['new', 'overall', 'good', 'quick', 'comfortable', 'extra', 'central', 'vienna']"
Ozo Hotel,['good']
De Vere Devonport House,"['internet', 'mobile', 'georgian', 'helpful', 'good', 'large', 'excellent', 'free', 'local', 'quiet', 'door', 'comfortable', 'clean', 'great', 'friendly']"
K K Hotel Maria Theresia,['good']
Der Wilhelmshof,"['good', 'friendly']"
Park Plaza Vondelpark Amsterdam,"['amsterdam', 'little', 'modern', 'good', 'spacious', 'helpful']"
Eurostars Embassy,"['decent', 'good', 'fresh', 'small']"
BEST WESTERN PLUS Amedia Wien,['good']
Hotel Rathaus Wein Design,[]
NH Collection Milano President,"['great', 'excellent', 'good']"
Best Western Blue Tower Hotel,"['noisey', 'good', 'clean', 'super', 'friendly']"
Hampshire Hotel The Manor Amsterdam,"['good', 'quiet', 'friendly', 'clean', 'mid']"
The Mandeville Hotel,"['hotel', 'excellent', 'good', 'nearby', 'easy', 'sticky', 'mayfair', 'helpful']"
Boutiquehotel Das Tyrol,"['pedestrianised', 'mini', 'i', 'birthday', 'quiet', 'fantastic', 'nespresso', 'great', 'u', 'pillow', 'excellent', 'free', 'available', 'little', 'rare', 'lovely', 'useful', 'fresh', 'cheese', 'cold', 'private', 'good', 'easy', 'short', 't', 'vienna']"
Golden Tulip Amsterdam West,"['excellent', 'good', 'comfortable', 'friendly', 'helpful']"
INK Hotel Amsterdam MGallery by Sofitel,"['close', 'good', 'many', 'central', 'great', 'helpful']"
Mercure Hotel Amsterdam Centre Canal District,"['good', 'helpful']"
Exe Vienna,"['good', 'friendly']"
Mercure Hotel Amsterdam West,"['same', 'comfy', 'modern', 'good', 'clean', 'great', 'expensive', 'helpful']"
Hotel Spa Villa Olimpica Suites,"['good', 'spacious', 'modern']"
Silken Concordia,"['good', 'large', 'comfortable', 'clean', 'great']"
Occidental Atenea Mar Adults Only,"['nice', 'good', 'new']"
Barcel Sants,"['great', 'good']"
Austria Trend Hotel Savoyen Vienna,"['good', 'comfortable']"
Roger de Ll ria,"['good', 'comfortable']"
Crowne Plaza London Docklands,"['cheap', 'good', 'excellent', 'east', 'easy', 'presentable', 'nice', 'clean', 'friendly']"
Catalonia Rigoletto,"['pretty', 'good', 'much', 'more', 'nou', 'few', 'international', 'central']"
Hotel Espa a Ramblas,"['good', 'comfortable']"
Copthorne Tara Hotel London Kensington,"['single', 'close', 'modern', 'west', 'excellent', 'good', 'underground', 'pleasant', 'perfect', 'high', 'main', 'friendly', 'fine', 'great', 's', 'helpful']"
Fletcher Hotel Amsterdam,"['nice', 'interesting', 'comfortable', 'good']"
Austria Trend Hotel Park Royal Palace Vienna,"['good', 'comfortable', 'modern']"
Hotel de France Wien,"['excellent', 'good', 'lovely', 'attentive']"
Derag Livinghotel Kaiser Franz Joseph Vienna,"['close', 'helpful', 'good', 'quiet', 'great', 'green']"
Best Western Plus Hotel Blue Square,"['i', 'good', 'full', 'comfortable', 'great', 'dirty', 'centre']"
Austria Trend Hotel Ananas Wien,"['other', 'good', 'noisy']"
Hilton London Canary Wharf,['good']
WestCord Art Hotel Amsterdam 4 stars,"['nice', 'beautiful', 'good']"
Ramada Apollo Amsterdam Centre,"['cheap', 'good', 'excellent', 'helpfull', 'nice', 'central', 'great']"
NH Amsterdam Centre,"['excellent', 'good', 'friendly', 'clean', 'helpful']"
Bermondsey Square Hotel A Bespoke Hotel,"['good', 'little']"
Aparthotel Adagio Vienna City,"['nice', 'clean', 'good', 'nearby']"
H10 Cubik 4 Sup,"['central', 'pretty', 'good']"
NH Amsterdam Zuid,"['impressive', 'vegan', 'good', 'excellent', 'free', 'professional', 'stylish', 'comfortable', 'central', 'clean', 'soya', 'friendly']"
Art Hotel Navigli,"['close', 'complimentary', 'good', 'early', 'popular', 'other', 'nice']"
IH Hotels Milano Gioia,['good']
Windsor Hotel Milano,"['nice', 'quiet', 'good', 'local']"
Starhotels Echo,"['good', 'rich', 'helpfull', 'central', 'clean']"
Best Western Hotel Mirage,"['good', 'large']"
Hotel degli Arcimboldi,"['wonderful', 'modern', 'wi', 'excellent', 'good', 'professional', 'fantastic', 'comfortable', 'equipped', 'great', 'attentive', 'requested']"
NH Carlton Amsterdam,"['central', 'good']"
Acevi Villarroel,"['cold', 'comfy', 'good', 'easy', 'nice', 'clean']"
Hotel Vondel Amsterdam,[]
Hotel Pension Baron am Schottentor,"['good', 'large']"
Park Inn by Radisson Uno City Vienna,"['excellent', 'metro', 'good']"
Austria Trend Hotel Anatol Wien,"['good', 'excellent', 'nearby', 'quiet', 'friendly', 'vienna', 'helpful', 'schonbrunn']"
Hotel Erzherzog Rainer,"['easy', 'clean', 'good', 'major']"
Holiday Inn London Kensington,"['little', 'west', 'good', 'quiet', 'nice', 'general', 'central', 'great', 'super']"
