Hotel_Name,Descriptions
Holiday Inn London Whitechapel,"['mini', 'quiet', 'spacious', 'awesome', 'super', 'executive', 'polite', 'sewing', 'overall', 'poor', 'free', 'happy', 'huge', 'nice', 'opposite', 'little', 'own', 'lovely', 'soft', 'fluffy', 'helpful', 'linen', 'particular', 'complimentary', 'safe', 'brilliant', 'good', 'didn', 'perfect', 'other', 'shower', 'wifi']"
My Home In Paris,"['polite', 'romantic', 'new', 'clean', 'safe', 'perfect', 'wifi', 'helpful', 'classy']"
La Maison Favart,[]
The Arch London,"['beautiful', 'polite', 'warm', 'limited', 'free', 'slow', 'alcoholic', 'non', 'comfortable', 'helpful']"
The Westbourne Hyde Park,"['outside', 'reliable', 'new', 'nearby', 'professional', 'comfortable', 'extra', 'awesome', 'super', 'friendly', 'close', 'convenient', 'modern', 'overall', 'excellent', 'slow', 'free', 'available', 'outstanding', 'little', 'clean', 'helpful', 'accessible', 'good', 'perfect', 'deluxe', 'short', 'separate']"
Best Western Le 18 Paris,"['wifi', 'comfortable']"
Hotel Monge,"['several', 'fantastics', 'excellent', 'metro', 'good', 'outstanding']"
Victoria Palace Hotel,"['good', 'easier']"
Hotel Le Placide Saint Germain Des Pr s,"['restaurant', 'free', 'nice', 'friendly', 'great', 'helpful']"
Hotel VIU Milan,"['first', 'i', 'good', 'delicious']"
Nell Hotel Suites,"['junior', 'bed', 'spacious', 'comfortable', 'great']"
Boutique H tel Konfidentiel,"['good', 'upgraded']"
St James Hotel Club Mayfair,"['difficult', 'small', 'free', 'ok', 'helpful']"
Hotel de Nell,"['functional', 'reliable', 'i', 'good', 'excellent', 'small', 'free', 'many', 'perfect', 'direct', 'nice', 'bigger', 'short', 'available', 'basic', 'standard']"
H tel Lancaster Paris Champs Elys es,['friendly']
Mercure London Hyde Park,"['park', 'efficient', 'modern', 'good', 'small', 'rich', 'stylish', 'comfortable', 'marble', 'fresh', 'clean', 'attentive']"
Hotel Daniel Paris,[]
H tel Arvor Saint Georges,"['rouge', 'ok', 'good', 'free', 'nice', 'english', 'open', 'great', 'friendly']"
Grosvenor House Suites by Jumeirah Living,"['friendly', 'fast']"
Snob Hotel by Elegancia,"['great', 'comfortable', 'friendly']"
Sofitel Paris Baltimore Tour Eiffel,['great']
Best Western Premier Op ra Li ge,"['wonderful', 'staf', 'safe', 'complimentary', 'many', 'excellent', 'welcome', 'free', 'handy', 'nice', 'key', 'extra', 'best', 'first', 'second', 'great', 'excelent', 'friendly']"
Relais H tel du Vieux Paris,"['cool', 'hot', 'decent', 'v', 'cosy', 'good', 'old', 'notre', 'wifi', 'perfect', 'easy', 'historic', 'personal', 'latin', 'friendly']"
Hotel Villa Saxe Eiffel,[]
