Hotel_Name,Descriptions
Crowne Plaza London Kings Cross,"['outside', 'wonderful', 'comfy', 'delicious', 'new', 'i', 'warm', 'bed', 'full', 'quiet', 'tasty', 'high', 'comfortable', 'next', 'extra', 'great', 's', 'super', 'thorough', 'friendly', 'fast', 'spinny', 'single', 'upper', 'modern', 'ideal', 'poor', 'excellent', 'nice', 'few', 'queit', 'wouldn', 'unhappy', 'beautiful', 'plentiful', 'relaxed', 'lovely', 'hard', 'clean', 'helpful', 'unfriendly', 'immaculate', 'hot', 'good', 'sure', 'short', 'cooked', 'shower', 'fresh', 'expensive']"
Select Hotel,"['wonderful', 'delicious', 'big', 'charming', 'old', 'nearby', 'quiet', 'fantastic', 'comfortable', 'open', 'great', 'super', 'friendly', 'patio', 'modern', 'excellent', 'happy', 'huge', 'nice', 'wooden', 'latin', 'interior', 'confortable', 'wear', 'beautiful', 'latest', 'silent', 'gorgeous', 'small', 'cellar', 'central', 'clean', 'helpful', 'good', 'noisy', 'perfect', 'shower', 'standard']"
H tel De Vend me,"['helpful', 'overall', 'good', 'large', 'nice', 'comfortable', 'clean', 'great', 'friendly']"
Pullman Paris Centre Bercy,"['outside', 'amazing', 'heaven', 'quiet', 'spacious', 'comfortable', 'next', 'great', 'friendly', 'modern', 'metro', 'free', 'nice', 'major', 'little', 'gorgeous', 'lovely', 'soft', 'much', 'clean', 'helpful', 'brilliant', 'good', 'easy', 'bercy']"
Gardette Park Hotel,"['helpful', 'inexpensive', 'good', 'pere', 'quiet', 'nice', 'fantastic', 'comfortable', 'ready', 'clean', 'great', 'terrific', 'friendly']"
Hotel Panache,[]
H tel des Ducs D Anjou,"['clean', 'louvre', 'large', 'good', 'bed', 'small', 'perfect', 'paris', 'nice', 'comfortable', 't', 'outstanding', 'great', 'friendly']"
Hotel Scribe Paris Opera by Sofitel,"['wonderful', 'bilingual', 'good', 'perfect', 'paris', 'nice', 'spacious', 'comfortable', 'fantastic', 'super', 'great', 'attentive', 'friendly']"
Novotel London West,"['upgrade', 'voucher', 'wonderful', 'comfy', 'new', 'i', 'warm', 'many', 'handy', 'sized', 'resturant', 'quiet', 'professional', 'fantastic', 'spacious', 'key', 'next', 'comfortable', 'high', 'open', 'great', 'attentive', 's', 'friendly', 'memorable', 'olympia', 'convenient', 'modern', 'ideal', 'overall', 'excellent', 'free', 'happy', 'peaceful', 'external', 'nice', 'premium', 'available', 'cleanliness', 'narrow', 'little', 'past', 'gorgeous', 'underground', 'large', 'hassle', 'much', 'pleasant', 'late', 'apollo', 'fab', 'welcome', 'first', 'clean', 'helpful', 'unfriendly', 'unjustified', 'christian', 'cold', 'london', 'special', 'complimentary', 'good', 'easy', 'perfect', 'other', 'general', 'inner', 'julian', 'same', 'wish']"
Haymarket Hotel,"['uncomfortable', 'excellent', 'fabulous', 'prepared', 'great', 'attentive', 'friendly']"
Intercontinental London The O2,"['smart', 'wonderful', 'comfy', 'new', 'amazing', 'big', 'warm', 'very', 'bed', 'early', 'professional', 'quiet', 'stylish', 'fantastic', 'spacious', 'comfortable', 'best', 'magnificent', 'extra', 'greenwich', 'great', 'super', 'next', 'friendly', 'classy', 'possible', 'close', 'convenient', 'forthcoming', 'modern', 'high', 'due', 'overall', 'excellent', 'long', 'free', 'happy', 'fabulous', 'more', 'sky', 'nice', 'available', 'luxurious', 'spectacular', 'dirty', 'bottled', 'beautiful', 'relaxed', 'initial', 'welcome', 'lovely', 'large', 'soft', 'shiny', 'clean', 'spa', 'arrival', 'helpful', 'immaculate', 'linen', 'superb', 'safe', 'good', 'magical', 'approachable', 'brilliant', 'perfect', 'easy', 'canary', 'stressful', 'short', 'such', 'fresh', 'whole']"
H tel Juliana Paris,"['beautiful', 'elyeese', 'modern', 'excellent', 'fantastic', 'english', 'clean', 'great', 'exceptional', 'friendly']"
Hotel L Antoine,"['quirky', 'warm', 'early', 'nearby', 'quiet', 'professional', 'comfortable', 'great', 'friendly', 'modern', 'excellent', 'nice', 'design', 'little', 'favourite', 'unusual', 'true', 'bastille', 'central', 'helpful', 'public', 'complimentary']"
Belfast,"['historical', 'charming', 'excellent', 'small', 'local', 'perfect', 'fantastic', 'nice', 'comfortable', 'next', 'interior', 'simple', 'great', 'super', 'friendly']"
Mercure Paris Tour Eiffel Pont Mirabeau,"['wonderful', 'big', 'i', 'good', 'pleasant', 'comfortable', 'open', 'clean', 'great', 'attentive', 'friendly']"
Knightsbridge Hotel,"['wonderful', 'top', 'comfortable', 'best', 'super', 'friendly', 'classy', 'larger', 'huge', 'nice', 'interior', 'silent', 'welcome', 'english', 'clean', 'special', 'good', 'knightsbridge', 'short']"
Hotel Le 10 BIS,"['clean', 'exquisite', 'friendly']"
The Nadler Soho,"['wonderful', 'nearby', 'prime', 'stylish', 'fantastic', 'comfortable', 'extra', 'best', 'great', 'super', 'attentive', 'friendly', 'possible', 'convenient', 'modern', 'excellent', 'quick', 'happy', 'free', 'nice', 'stay', 'soho', 'square', 'splendid', 'upmarket', 'little', 'lovely', 'central', 'clean', 'leicester', 'boutique', 'special', 'accessible', 'brilliant', 'covent', 'good', 'different', 'perfect', 'other', 'sure', 'wrong', 'short', 't', 'whole', 'cozy']"
