Hotel_Name,Descriptions
H tel du Minist re,"['professional', 'friendly', 'nice', 'excellent', 'bottled', 'several', 'highlight', 'able', 'knowledgeable', 'drive', 'come', 'park', 'second', 'daily', 'helpful', 'particular']"
Prince de Galles a Luxury Collection hotel Paris,[]
ME London by Melia,"['drink', 'nice', 'outside', 'radio', 'exceptional', 'nightmare', 'club', 'good', 'special', 'concierge', 'park', 'get', 'easy', 'high', 'comfortable', 'essential', 'modern', 'expensive', 'central']"
Best Western Maitrise Hotel Edgware Road,"['good', 'hyde']"
Georgian House Hotel,"['quick', 'buckingham', 'good', 'other', 'central', 'situated', 'walkable', 'close', 'easy', 'possible', 'victoria', 'london', 'quaint']"
The Chesterfield Mayfair,"['main', 'cleaning', 'friendly', 'nice', 'hyde', 'right', 'impressive', 'busy', 'exceptional', 'next', 'last', 'travel', 'ready', 'poor', 'direct', 'i', 'efficient', 'expect', 'good', 'excellent', 'cool', 'clean', 'perfect', 'enjoyed', 'helpful', 'tea', 'warm', 'great', 'better', 'happy', 'thick', 'fantastic', 'such', 'easy', 'give', 'comfortable', 'superb', 'huge', 'small', 'green', 'soft', 'be', 'lovely', 'super', 'short']"
Dukes Hotel,[]
Hotel Claridge Paris,"['underground', 'get', 'several', 'spacious', 'easy']"
Grange Buckingham Hotel,"['local', 'familiar', 'friendly']"
Renaissance Paris Arc de Triomphe Hotel,[]
The Soho Hotel,"['circus', 'modern', 'huge', 'close', 'chinatown', 'half']"
Monsieur Cadet Hotel Spa Ex Meyerhold Spa ,['remind']
Grand H tel Du Palais Royal,[]
Hotel le Lapin Blanc,"['bottled', 'do', 'recommend', 'enough', 'free', 'young', 't', 'impeccable']"
41,"['i', 'nice', 'lovely', 'recommend', 'enough', 'exceptional', 'accommodate', 'necessary', 'comfortable', 't']"
Le Tsuba Hotel,"['great', 'deduct', 'be', 'parking', 'new']"
H tel Pont Royal,"['great', 'nearby', 'get', 'nice', 'public', 'good']"
Best Western Le 18 Paris,"['little', 'presented', 'good', 'clean', 'small', 'comfortable', 'warm']"
The Sumner Hotel,"['brilliant', 'full', 'great', 'oxford', 'friendly', 'ug', 'helpful', 'good', 'few', 'clean', 'fantastic', 'spacious', 'shops', 'close', 'easy', 'marble']"
Holiday Inn London Oxford Circus,"['central', 'excellent']"
H tel Balzac,"['comfortable', 'great', 'normal', 'friendly']"
AC Hotel Paris Porte Maillot by Marriott,"['friendly', 'light', 'convenient', 'large', 'good', 'auick', 'many', 'check', 'perfect', 'new', 'big', 'paris', 'several', 'cheap', 'easy', 'private', 'small', 'metro', 'local', 'smart', 'inner']"
Hotel VIU Milan,[]
Best Western Hotel Montmartre Sacr Coeur,"['last', 'terrible', 'hot']"
Mandarin Oriental Hyde Park London,"['enjoy', 'nice', 'near', 'walking', 'other', 'perfect', 'soft', 'comfortable', 'helpful', 'delicious', 'able']"
H tel Bel Ami,['excellent']
Hotel de Nell,"['full', 'fresh', 'friendly', 'nice', 'typical', 'rental', 'normal', 'quiet', 'wall', 'stylish', 'large', 'nearby', 'good', 'extra', 'clean', 'many', 'helpful', 'sizeable', 'paris', 'wooden', 'larger', 'more', 'comfortable', 'japanese', 'modern', 'numerous', 'delicious']"
Grange Blooms Hotel,"['pt', 'nice', 'heathrow', 'excessive', 'good', 'clean', 'narrow', 'tube', 'big', 'opposite', 'great', 'usual', 'get', 'shops', 'easy', 'comfortable', 'everywhere', 'small', 'parks', 'british', 'various']"
H tel Baume,"['great', 'linen', 'clean', 'quiet', 'stunning', 'helpful', 'wonderful']"
Hotel West End,"['good', 'tasty', 'small', 'such', 'common', 'big']"
H tel Montmartre Mon Amour,"['private', 'romantic', 'friendly', 'cafes', 'silent', 'deluxe', 'clean', 'few', 'sacre', 'impressive', 'other', 'perfect', 'small', 'next', 'available', 'comfortable', 'superb']"
London Bridge Hotel,"['feel', 'friendly', 'excellent', 'complimentary', 'touch', 'free', 'lovely', 'superior', 'helpful', 'welcome']"
The Beaumont Hotel,"['ardeco', 'nice', 'hide', 'quiet', 'fantastic', 'perfect', 'park']"
La Maison Champs Elys es,"['good', 'courteous', 'abd', 'fantastic', 'perfect', 'cheap', 'easy', 'helpful']"
Best Western Premier Faubourg 88,[]
Hotel De Vigny,['park']
Radisson Blu Edwardian Kenilworth,"['brilliant', 'main', 'see', 'close', 'ronnie', 'british']"
Axel Hotel Barcelona Urban Spa Adults Only,"['great', 'most', 'welcoming', 'felt', 'help', 'different', 'open', 'top', 'exterior', 'be', 'last', 'comfortable', 'welcome', 'relocate']"
ABaC Restaurant Hotel Barcelona GL Monumento,[]
Aparthotel Arai 4 Superior,"['excellent', 'clean', 'chic', 'friendly']"
NH Collection Barcelona Podium,"['cleanliness', 'earlier', 'review', 'ive']"
The Capital,"['friendly', 'return', 'feel', 'fabulous', 'efficient', 'excellent', 'special', 'theater', 'great', 'paris', 'high', 'first', 'london', 'comfortable', 's', 'highest', 'hot', 'harrod', 'welcome', 'short']"
The Westbury A Luxury Collection Hotel Mayfair London,"['perfect', 'excellent', 'intended', 'expect']"
Hotel Sans Souci Wien,"['great', 'modern', 'nice', 'good', 'clean']"
Jumeirah Carlton Tower,"['nice', 'usual', 'clean', 'close']"
Chasse Hotel,"['nice', 'extra', 'available', 'spacious', 'sparkling', 'free', 'be', 'comfortable', 'late']"
U232 Hotel,"['excellent', 'park', 'underground', 'easy']"
Hotel Crivi s,"['la', 'friendly', 'got', 'giulia', 'snap', 'comfortable', 'helpful']"
Tryp Barcelona Condal Mar Hotel,[]
City Rooms,"['uninteressted', 'charge', 'bad', 'get', 'good', 'clean', 'quiet', 'activate', 'amazing', 'do', 'turn', 'park', 'forget', 'comfortable', 'leave']"
HCC St Moritz,"['comfortable', 'important', 'only', 'high', 't', 'bring']"
Petit Palace Museum,"['bright', 'helpful', 'great', 'friendly']"
Hotel Casa Camper,"['quiet', 'complimentary', 'spacious', 'gourmet', 'i', 'beautiful', 'clean', 'favorite', 'perfect', 'ultra', 'separate', 'late', 'great', 'luxurious', 'several', 'comfortable', 'french', 'private', 'recommend', 'rooftop']"
COMO The Halkin,"['ensure', 'happy', 'hyde', 'quiet', 'fantastic', 'next', 'close', 'stay', 'wonderful']"
Four Seasons Hotel London at Park Lane,"['friendly', 'foremost', 'whole', 'incomparable', 'exceptional', 'manon', 'second', 'feel', 'best', 'excellent', 'special', 'spectacular', 'kudos', 'exquisite', 'magnificent', 'wonderful', 'celebratory', 'attentive', 'particular']"
Am Spiegeln,"['ouside', 'large', 'polite', 'friendly', 'nice', 'good', 'silent', 'spacious', 'easy', 'strong', 'big']"
Hotel Bristol A Luxury Collection Hotel,[]
Small Luxury Hotel Altstadt Vienna,"['mention', 'good', 'excellent', 'available', 's', 'arrival', 'free', 'second', 'possible', 'helpful', 'wonderful', 'covered', 'short']"
Hotel Dieci,"['outside', 'good', 'friendly', 'italian']"
Ilunion Bel Art,"['comfortable', 'great', 'clean']"
