Hotel_Name,Descriptions
H tel Beauchamps,"['i', 'good', 'excellent', 'intrusive', 'staffwhether', 'concierge', 'spotless', 'helpful']"
The Zetter Townhouse Marylebone,"['lovely', 'clean']"
Forest Hill Paris la Villette,"['great', 'beautiful', 'whole', 'clean', 'free', 'comfortable']"
San Domenico House,"['nice', 'typical', 'normal', 'have', 'amazing', 'ideal', 'good', 'conjested', 'shower', 'drop', 'residential', 'cosy', 'average', 'traditional', 'smaller', 'comfortable', 'private', 'be', 'delicious', 'italian']"
Hotel Atmospheres,"['i', 'great', 'main', 'old', 'recommend', 'lovely', 'stay']"
Hotel Duminy Vendome,"['little', 'main', 'great', 'paris', 'most', 'cosy', 'touristic']"
Hotel Square,[]
H tel Bourgogne Montana by MH,"['take', 'friendly', 'quiet', 'next', 'worth', 'rodin', 'inexpensive', 'feel', 'large', 'historic', 'beautiful', 'good', 'excellent', 'cool', 'clean', 'parisian', 'musee', 'perfect', 'young', 'helpful', 'big', 'great', 'safer', 'tall', 'get', 'happy', 'luxurious', 'classic', 'scrambled', 'nationale', 'older', 'canal', 't', 'modern', 'gracious', 'small', 'national', 'assembly']"
Hotel Montalembert,"['super', 'friendly']"
Holiday Inn Paris Op ra Grands Boulevards,"['quite', 'expensive', 'remote', 'small', 'buffet', 'central', 'be', 'go', 'old', 'helpful', 'heavy', 'dark']"
Majestic Hotel Spa,"['tatty', 'fashioned', 'noisy', 'hot', 'keen', 'be', 'old', 'double']"
H tel du Minist re,"['ok', 'great', 'modern', 'nice', 'good', 's', 'awkward', 'amazing', 'small', 'move', 'overall', 'older']"
Royal Hotel Champs Elys es,[]
H tel Gustave,"['modern', 'nice', 'public', 'enough', 'quiet', 'find', 'traditional', 'free', 'easy', 'gorgeous']"
H tel Champs lys es Plaza,"['modern', 'friendly', 'awful', 'old', 'helpful', 'tasteful']"
Dukes Hotel,['good']
H tel Saint Marc,"['low', 'i', 'clean', 'other']"
H tel L Echiquier Op ra Paris MGallery by Sofitel,"['full', 'friendly', 'nice', 'personal', 'do', 'quiet', 'professional', 'large', 'extensive', 'good', 'attractive', 'many', 'nord', 'helpful', 'great', 'quirky', 'express', 'comfortable', 'corporate', 'least', 'reasonable', 's', 'original', 'short']"
Grange Buckingham Hotel,"['great', 'clean', 'eat', 'open', 'spacious', 'lob', 'old', 't', 'beat', 'british']"
Grand H tel Du Palais Royal,"['large', 'best', 'beautiful', 'do', 'amazing', 'such', 'lovely', 'attentive', 'comfortable', 'wonderful', 'delicious']"
Claridge s,['gorgeous']
Villa Panth on,"['main', 'friendly', 'nice', 'prime', 'overall', 'i', 'memorable', 'beautiful', 'good', 'many', 'maubert', 'stay', 'adjacent', 'interior', 'latin', 'paris', 'tartan', 'few', 'solo', 'open', 'first', 't', 'worthy', 'boulevard', 'vintage', 'recommend', 'metro']"
Trinit Haussmann,"['brilliant', 'montmartre', 'cute', 'good', 'noisy', 'right', 'keep', 'quiet', 'many', 'other', 'central', 'such', 'small', 'next', 'be', 'convenient', 'old']"
H tel Saint Paul Rive Gauche,"['old', 'excellent', 'helpful', 'recommend']"
H tel de Varenne,"['i', 'uncomfortable', 'only', 'walk', 'be', 'unsafe', 't']"
Canary Riverside Plaza Hotel,[]
H tel Pont Royal,[]
Holiday Inn London Whitechapel,"['friendly', 'clean', 'pleasant', 'bright', 'perfect', 'visit']"
Best Western Plus Elys e Secret,"['unique', 'friendly', 'different', 'clean', 'narrow', 'have', 'perfect', 'champs', 'next', 'neat']"
Le Cinq Codet,"['birthday', 'couldn', 'extra', 'complimentary', 't']"
Le Pradey,['great']
Sanderson A Morgans Hotel,"['nice', 'irrelevant', 'pretty']"
The Arch London,"['tge', 'nice', 'normal', 'wooden', 'small', 'be', 'old', 'london']"
Hotel du Collectionneur Arc de Triomphe,"['nice', 'positive']"
The Westbourne Hyde Park,"['comfortable', 'i', 'great', 'like', 'friendly', 'good', 'nice', 'overall', 'amazing', 'close', 'new', 'old', 'tube', 'helpful', 'london', 'train']"
Oceania Paris Porte De Versailles,"['nice', 'get', 'minor', 'hear', 'last', 'earlier']"
Fifty Four Boutique Hotel,"['friendly', 'typical', 'nice', 'steep', 'quiet', 'charming', 'second', 'old', 'nearby', 'beautiful', 'good', 'narrow', 'expectable', 'important', 'tiny', 'spend', 'big', 'great', 'aware', 'quirky', 'open', 'traditional', 'more', 'comfortable', 'visit', 'welcoming', 'pull', 'be']"
Hotel Monge,"['confidential', 'feel', 'great', 'extra', 'few', 'negative', 'other', 'small', 'such', 'metro', 'go', 'hear', 'comfortable', 'fabolous', 'big', 'short']"
citizenM London Shoreditch,"['nice', 'help', 'approachable', 'cool', 'keen', 'new']"
H tel Balzac,"['brilliant', 'safe', 'impaired', 'outstanding']"
Hotel Eug ne en Ville,"['friendly', 'nice', 'whole', 'quiet', 'have', 'assist', 'good', 'excellent', 'available', 'important', 'helpful', 'stay', 'great', 'most', 'unexceptional', 'general', 'willing', 'easy', 'more', 'quick', 'hot', 'louvre', 'various']"
Mercure Paris Bastille Saint Antoine,"['nice', 'have', 'refurbishment']"
H tel Lancaster Paris Champs Elys es,"['feel', 'few', 'form']"
Hotel Les Bains Paris,"['spotless', 'great']"
Hotel Monceau Wagram,"['nice', 'excellent', 'clean', 'quiet', 'spacious', 'soft', 'worthy']"
Grange Wellington Hotel,"['little', 'main', 'friendly', 'copious', 'nice', 'have', 'elegant', 'stylish', 'convenient', 'professional', 'rely', 'old', 'continental', 'large', 'nearby', 'beautiful', 'excellent', 'safe', 'answer', 'phones', 'many', 'check', 'dirty', 'common', 'go', 'difficult', 'helpful', 'interior', 'new', 'expensiv', 'great', 'twin', 'easy', 'comfortable', 'wonderful', 't', 'quieter', 'grand', 'glad', 'modern', 'polite', 'fast', 'gracious', 'unnecessary', 'huge', 'find', 'be', 'lovely', 'victoria', 'double']"
Holiday Inn Paris Gare Montparnasse,[]
H tel Thoumieux,[]
Ten Manchester Street Hotel,"['add', 'direct', 'i', 'much', 'saggy', 'friendly', 'extra', 'additional', 'middle', 'have', 'open', 'small', 'awful', 'next', 'alert', 't', 'pay', 'show']"
Mercure Paris Gobelins Place d Italie,"['quiet', 'rue']"
