Hotel_Name,Descriptions
Intercontinental London The O2,"['bed staff very good', 'helpful staff happy', 'staff excellent friendly', 'excellent staff were courteous', 'wonderful reception staff lovely sky', 'nice staff excellent', 'comfy staff extremely friendly', 'staff excellent', 'friendly staff always happy', 'window staff very polite', 'comfy staff very attentive', 'super friendly staff stylish', 'staff several', 'staff always helpful', 'staff so helpful', 'other staff were excellent', 'nice and staff are friendly', 'staff were rude', 'staff very welcoming', 'clean and staff were friendly', 'staff and general', 'comfortable staff were helpful', 'staff whete', 'good staff are polite', 'comfy staff not snooty', 'staff are happy', 'staff are excellent', 'great shower staff were polite', 'friendly staff good', 'classy look staff were helpful', 'friendly staff high', 'impeccable the staff were top', 'lovely staff best', 'great staff super', 'perfect location staff very helpful', 'welcoming staff beautiful', 'staff was brilliant', 'clean staff good', 'staff really polite', 'staff were friendly', 'staff all friendly', 'staff were super', 'comfy and staff were great', 'staff very friendly', 'staff was exceptional', 'friendly staff nice', 'staff was extra', 'comfy staff so polite', 'great staff great', 'extra compfy staff very welcoming', 'helpful friendly staff so convenient', 'super comfy staff were friendly', 'staff were excellent', 'good the staff were extra', 'exceptional staff great', 'friendly staff very comfortable', 'clean staff very helpful', 'local perfect staff very attentive', 'comfy staff very courteous', 'friendly staff very clean', 'friendly staff excellent', 'great staff easy', 'staff were attentive', 'great staff quick', 'staff seemed unaware', 'staff in particular', 'comfortable staff were excellent', 'thames staff were helpful', 'lovely staff and great', 'staff were pov', 'friendly staff lovely', 'excellent all staff were polite', 'pleasant staff nice', 'staff awesome', 'friendly staff comfortable', 'beautiful staff were helpful', 'staff kind helpful', 'helpful staff and perfect', 'staff were nice', 'friendly staff beautiful', 'staff clean', 'staff at eighteen', 'staff were fab', 'restaurant staff for gluten', 'staff friendly', 'great staff beautiful', 'clean staff were fantastic', 'tidy great staff and great', 'lovely staff great', 'great staff polite friendly', 'staff were approachable', 'staff real', 'excellent staff willing', 'pleasant staff very comfortable', 'friendly staff lovely clean', 'excellent toiletries staff very helpful', 'staff somewhat stern', 'magnificent views staff were helpful', 'staff were cheerful', 'staff inparticular', 'staff incredibly helpful', 'comfortable staff amazingly helpful', 'excellent staff wonderful', 'helpful staff great', 'friendly staff extremely clean', 'thames staff very friendly', 'friendly staff easy', 'great price staff very helpful', 'staff were great', 'staff were wonderful', 'helpful staff and great', 'great staff and excellent', 'excellent staff well presented', 'staff really helpful', 'sky bar staff unhelpful', 'helpful staff and lovely', 'staff however persistent', 'amazing staff were friendly', 'staff fantastic', 'staff were fabulous', 'friendly staff and overall', 'immaculate staff were helpful', 'helpful staff excellent', 'staff are brilliant', 'lovely staff very professional', 'friendly staff and excellent', 'staff were uniformly', 'restaurant staff need more', 'staff were brilliant', 'staff truly friendly', 'friendly staff the excellent', 'great location staff very friendly', 'staff very helpful', 'staff was heavenly', 'fabulous hotel staff were polite', 'brilliant reception staff were professional', 'courteous staff great', 'staff so friendly', 'staff were knowledgable', 'lovely staff fantastic', 'staff in main', 'friendly staff great', 'fantastic staff friendly', 'perfect staff were excellent', 'staff little', 'amazing visit staff were friendly', 'staff made welcome', 'amazing staff extremely friendly', 'top notch staff were polite', 'staff very pleasant', 'staff were fantastic', 'excellent staff very friendly', 'friendly staff and great', 'helpful staff nice', 'friendly staff warm', 'clean staff were friendly', 'comfortable the staff are attentive', 'friendly efficient staff great', 'staff were outstanding', 'excellent pleasant staff especially helpful', 'great staff and nice', 'fabulous hotel staff really friendly', 'friendly staff and luxurious', 'staff were exceptional', 'excellent staff was nice', 'trained staff good', 'pillows staff very friendly', 'friendly staff very forthcoming', 'good facilities staff were excellent', 'friendly staff and fantastic', 'friendly staff quiet', 'staff friendly perfect', 'wonderful friendly staff luxurious', 'amazing staff exceptional', 'along time staff very helpful', 'perfect staff were brilliant', 'excellent quality staff always helpful', 'staff was excellent', 'great pillows staff very helpful', 'amazing staff were excellent', 'comfortable staff very friendly', 'attentive staff fabulous', 'staff were helpful', 'lovely friendly staff great', 'brilliant views staff very helpful', 'efficient staff great', 'staff were amazing', 'most staff were polite', 'good all staff very attentive', 'lovely place staff very helpful', 'staff very clean', 'helpful staff lovely clean', 'staff very attentive', 'comfy staff very friendly', 'disorganised staff were polite', 'amazing staff beautiful', 'excellent all staff very friendly', 'amazing staff very friendly', 'excellent staff very helpful', 'friendly staff extremely comfortable', 'staff courteous', 'amazing hotel staff were great', 'comfortable the staff were great', 'friendly staff perfect', 'excellent the staff well trained', 'staff were extra', 'staff superbly attentive', 'meal staff attentive', 'amazin staff very friendly', 'staff lovely brilliant', 'staff was nice', 'delicious staff very polite', 'staff were polite', 'amazing staff so friendly', 'none staff great', 'helpful staff very clean', 'helpful staff very stylish', 'excellent staff spa', 'perfect staff wonderful', 'excellent facilities staff very helpful', 'expensive staff very professional', 'comfy staff friendly fancy', 'staff perfect', 'staff extremely helpful', 'staff are fantastic', 'lovely staff incredible', 'excellent staff were exceptional', 'exceptional staff top', 'wonderful staff good']"
Hotel L Antoine,"['helpful reception staff lively decor', 'staff very helpful', 'staff excellent', 'staff was great', 'staff was friendly', 'velolib station staff extremely friendly', 'excellent staff efficient', 'lovely staff good', 'staff very clean', 'staff were courteous', 'best reception staff ever efficient', 'comfy staff lovely free', 'excellent staff multi lingual', 'great staff large', 'overall all staff were great', 'good location staff were helpful', 'staff especially juan', 'staff are excellent', 'front counter staff was exceptional', 'decor staff and atmosphere', 'friendly staff very professional', 'friendly staff very helpful', 'friendly staff and comfortable', 'nice staff great', 'friendly staff modern', 'accomodating staff excellent', 'different staff were excellent', 'quiet staff very friendly', 'friendly staff and quirky', 'staff very friendly', 'staff were great', 'super attentive staff and incredible', 'helpful staff very good', 'staff great central', 'staff were excellent', 'friendly staff very comfortable']"
Belfast,"['staff very friendly', 'staff was responsive', 'staff was excellent', 'great staff professional friendly', 'staff was pleasant', 'helpful staff great', 'staff very helpful', 'lovely staff and good', 'staff were fantastic', 'excellent staff very helpful']"
Shangri La Hotel Paris,"['staff a little', 'attentive staff in safe']"
Knightsbridge Hotel,"['staff wonderful', 'lovely staff and great', 'super staff and good', 'lovely staff extremely nice', 'staff very helpful', 'staff was great', 'quiet hotel staff very attentive', 'staff more', 'staff was friendly', 'lovely staff and excellent', 'staff extremely friendly', 'good staff excellent', 'amazing staff helpful', 'creative interiors staff attentive', 'staff are great', 'great staff always pleasant', 'staff great', 'friendly staff clean', 'staff was nice', 'helpful staff lovely', 'staff were polite', 'fab staff so friend', 'staff were wonderful', 'staff was extraordinary', 'great staff great', 'lovely staff and wonderful', 'friendly staff very comfortable', 'helpful staff comfortable', 'warm helpful staff a real']"
Hotel Le 10 BIS,"['comfortable staff were amazing', 'exceptional the staff were helpful', 'comfy the staff were extra', 'staff were excellent', 'helpful staff great', 'staff super', 'staff were helpful']"
The Nadler Soho,"['staff was top', 'staff was great', 'staff excellent', 'staff exceptionally helpful', 'staff i m', 'desk staff providr exceptional', 'excellent staff comfortable', 'freindly staff clean modern', 'modern facility staff very helpful', 'friendly staff and comfortable', 'staff were friendly', 'great wonderful staff clean comfortable', 'front desk staff were excellent', 'great staff great', 'staff extremely polite', 'staff were excellent', 'friendly staff very clean', 'friendly staff excellent', 'amazing staff great', 'helpfull staff and great', 'lovely staff and great', 'great location staff helpful', 'staff friendly low', 'staff was friendly', 'helpful staff very quiet', 'staff were nice', 'lovely staff great', 'friendly staff very nice', 'staff were ignorant', 'staff are wonderful', 'friendly staff lovely clean', 'staff are friendly', 'excellent staff and central', 'attentive staff very clean', 'helpful staff great', 'excellent the staff were professional', 'staff really friendly', 'lovely staff very clean', 'perfect staff is super', 'staff were wonderful', 'staff very nice', 'friendly staff free', 'helpful staff decent', 'great room staff so friendly', 'soho action staff were helpful', 'staff are exceptional', 'staff are brilliant', 'helpful staff lovely comfortable', 'helpful staff modern', 'staff very helpful', 'modern features staff are friendly', 'staff early', 'excellent staff easy', 'staff attentive', 'exceptional staff particular', 'staff my last', 'friendly staff great', 'wonderful staff great', 'staff very pleasant', 'staff were fantastic', 'helpful staff nice', 'luxurious the staff exceptionally friendly', 'staff was super', 'excellent friendly staff great', 'helpful staff very comfortable', 'excellent service staff extremely knowledgeable', 'staff were exceptional', 'excellent the staff extremely helpful', 'entire staff was outstanding', 'friendly staff and fantastic', 'staff is splendid', 'friendly staff best', 'fantastic staff especially matteo', 'wonderful friendly staff modern', 'staff was excellent', 'staff the next', 'staff clean compact', 'fine the staff was sure', 'desk staff was great', 'staff were helpful', 'welcome from staff free', 'wonderful staff and comfortable', 'brilliant staff friendly clean', 'nice staff perfect', 'comfortable and staff were attentive', 'helpful staff very clean', 'staff is friendly', 'friendly staff quick', 'equipped staff are friendly', 'helpful staff were quick']"
The Ampersand Hotel,"['central staff were helpful', 'staff very helpful', 'pleasant staff nice', 'pleasant staff great', 'excellent staff easy', 'clean friendly staff good', 'staff were amazing', 'helpful staff clean comfortable', 'super staff and excellent', 'efficient staff easy', 'wonderful staff brilliant', 'friendly staff nice common', 'staff big', 'comfy staff very friendly', 'staff took great', 'friendly attentive staff comfortable', 'nice staff clean', 'staff were fantastic', 'friendly staff good', 'staff is great', 'fantastic hotel staff were friendly', 'friendly staff great central', 'staff was wonderful', 'clean friendly staff excellent', 'clean staff very friendly', 'wonderful staff and beautiful', 'staff in general', 'friendly staff modern', 'helpful staff free', 'helpful staff great', 'brilliant location staff were friendly', 'excellent staff so helpful', 'helpful staff perfect', 'amazing staff and beautiful', 'friendly staff gorgeous', 'nice size staff were friendly', 'nice staff very clean', 'lovely staff perfect', 'staff exceptionally nice', 'staff were exceptional', 'great staff modern', 'attentive staff the great', 'staff were wonderful', 'staff were delightful', 'staff very friendly', 'staff is helpful', 'great staff great', 'staff fantastic', 'welcoming staff and little', 'great staff extremely professional', 'staff extremely helpful', 'staff were excellent', 'helpful friendly staff excellent', 'helpful staff comfortable', 'staff service free', 'amazing staff very nice', 'staff were excelllent', 'maltese reception staff very helpful']"
The Nadler Victoria,"['great the staff was friendly', 'staff very polite', 'friendly staff and uber', 'peaceful staff very helpful', 'staff was amazing', 'brilliant staff and great', 'staff exceptionally helpful', 'great staff very pleasant', 'staff so helpful', 'staff weren t', 'usb etc staff were nice', 'friendly staff good', 'clean friendly staff very good', 'amazing staff nice', 'excellent staff excellent', 'excellent staff very good', 'staff not sure', 'staff were friendly', 'excellent and staff very helpful', 'staff and excellent', 'staff were super', 'staff was exceptional', 'staff very friendly', 'staff is aware', 'staff were excellent', 'boutique hotel staff are friendly', 'friendly staff very clean', 'lovely staff and great', 'helpful staff clean', 'staff special', 'excellent staff every single', 'polite staff nice', 'staff was friendly', 'friendly staff comfortable', 'staff are extraordinary', 'friendly staff very helpful', 'exceptional staff and perfect', 'comfy staff really friendly', 'welcoming staff well trained', 'staff really friendly', 'staff were great', 'staff were wonderful', 'staff were fabulous', 'efficient staff absolutely quiet', 'good facilities staff were lovely', 'staff were brilliant', 'staff very helpful', 'great staff friendly knowledgable', 'helpfull staff very pleasant', 'helpful staff smart luxurious', 'friendly staff great', 'helpful friendly staff comfortable', 'staff were incredible', 'great staff excellent', 'staff were fantastic', 'friendly staff and great', 'staff very pleasant', 'clean and staff was super', 'staff great', 'great staff delicious', 'friendly staff modern', 'helpful staff perfect', 'lovely staff nice', 'staff was fantastic', 'helpful staff and good', 'good staff smart', 'staff brand new', 'queen staff were exceptional', 'friendly staff cean', 'staff was excellent', 'smart hotel staff excellent', 'comfortable staff very friendly', 'staff was willing', 'staff were helpful', 'bad the staff was friendly', 'friendly staff smart', 'staff was incredible', 'warm staff large', 'nice staff there easy', 'comfy staff were friendly', 'welcoming staff and lovely', 'superb staff great', 'staff absolutely amazing', 'staff were extra', 'staff friendliness', 'staff had small', 'helpful staff and overall', 'welcoming staff extremely quiet']"
Novotel London Tower Bridge,"['staff impeccable', 'good staff extremely helpful', 'staff were brilliant', 'staff was excellent', 'staff very polite', 'lovely staff and great', 'staff a huge', 'staff were pleasant', 'staff very helpful', 'i booked staff were great', 'staff very rude', 'clean reception staff very friendly', 'excellent reception staff especially viktoria', 'staff was friendly', 'friendly staff great', 'staff clean', 'staff the big', 'staff helpful', 'staff were fantastic', 'friendly staff good', 'helpful staff nice', 'excellent and staff are pleasant', 'staff are friendly', 'nice touch staff very friendly', 'staff were extra', 'helpful staff great', 'safe great staff very friendly', 'staff being friendly', 'staff were friendly', 'staff were super', 'staff very friendly', 'friendly staff nice', 'local attractions staff very friendly', 'staff were excellent', 'clean staff very helpful', 'bed staff were friendly']"
