Hotel_Name,Descriptions
Radisson Blu Edwardian Grafton,"['next', 'excellent', 'good', 'metro', 'tidy', 'underground', 'nice', 'great', 'right', 'bus', 'clean', 'few', 'fat', 'central', 'standard', 'close', 'small', 'safe']"
London Marriott Hotel Marble Arch,"['good', 'nice', 'different', 'little', 'helpful', 'friendly', 'small']"
Park Grand London Lancaster Gate,"['drink', 'free', 'wet', 'be', 'helpful', 'mobile', 'clean', 'net', 'friendly']"
Sofitel Paris Arc De Triomphe,"['nice', 'clean']"
Hotel Op ra Richepanse,"['several', 'next', 'good', 'nice', 'comfortable', 'possible']"
H tel Duc De St Simon,"['charming', 'nice', 'good', 'quiet']"
Hotel Indigo London Tower Hill,"['vegan', 'nice', 'complimentary', 'handy', 'be', 'friendly', 'explore', 'continue', 'happy', 'flexible']"
Windermere Hotel,"['upgrade', 'great', 'nice', 'be', 'helpful', 'friendly']"
La Villa Maillot,['friendly']
H tel Madison by MH,"['pleasant', 'sleep', 'nice', 'avid', 'helpful', 'open', 'christian', 'friendly', 'quiet']"
Hilton London Paddington,"['check', 'good', 'great', 'fashioned', 'nice', 'tiny', 'helpful', 'clean', 'comfortable', 'friendly', 'grand', 'modern', 'old']"
Kensington House Hotel,"['tube', 'nice']"
The Montague On The Gardens,"['attentive', 'personal', 'high', 'nice', 'traditional', 'additional', 'polite', 'british', 'excellent']"
Hotel Lumen Paris Louvre,"['good', 'nice', 'helpfull', 'regular', 'small']"
COQ Hotel Paris,"['good', 'super', 'fantastic', 'great', 'nice', 'new', 'cozy', 'interiour', 'confortable', 'helpful', 'friendly', 'subway', 'pr', 'big', 'supernice', 'wifi', 'easy', 'quiet']"
Mill sime H tel,['friendly']
DoubleTree by Hilton London Hyde Park,"['cold', 'good', 'great', 'nice', 'underground', 'fair', 'helpful', 'park', 'clean', 'comfortable', 'friendly', 'hot', 'excellent']"
M by Montcalm Shoreditch London Tech City,"['nice', 'lovely', 'recommend', 'good']"
Clayton Crown Hotel London,"['good', 'nice', 'chose', 'young', 'clean', 'comfortable', 'big', 'friendly', 'excellent']"
Best Western S vres Montparnasse,"['friendly', 'nice']"
Hotel Indigo London Paddington,"['several', 'nespresso', 'good', 'complementary', 'necessary', 'great', 'nice', 'same', 'clean', 'modern', 'old']"
Idol Hotel,"['great', 'nice', 'cool', 'help', 'few', 'friendly', 'hard', 'separate', 'close', 'know', 'quiet']"
H tel Hor,"['fantastic', 'great', 'nice', 'helpful', 'change', 'noisy', 'take', 'friendly', 'have', 'extra']"
Britannia International Hotel Canary Wharf,"['pleasant', 'courteous', 'nice', 'little', 'perfect', 'big', 'available', 'full', 'professional', 'italian', 'clean', 'friendly', 'good', 'huge', 'cheap', 'busy', 'comfortable', 'modern', 'excellent', 'come']"
Hilton London Euston,"['several', 'nice', 'fine', 'store', 'agree', 'waited', 'small', 'last', 'pathetic', 'few', 'thankful', 'happy', 'expensive', 'linen', 'ok', 'i', 'good', 'australian', 'do', 'half', 'comfortable']"
Le 7 Eiffel Hotel,['polite']
Hotel La Place,"['s', 'super', 'nice', 'friendly', 'lovely', 'excellent']"
Novotel Paris Centre Gare Montparnasse,"['metro', 'great', 'nice', 'tatoo', 'confortable', 'euro']"
Novotel London Greenwich,"['wait', 'great', 'nice', 'be', 'little', 'ask']"
Park Avenue Baker Street,"['friendly', 'nice']"
Hotel Plaza Elys es,"['friendly', 'nice']"
Hotel Champs Elys es Friedland by Happyculture,"['understand', 'good', 'free', 'fast', 'nice', 'ideal', 'perfect', 'proffessional', 'beside', 'big', 'small']"
Malmaison London,[]
The Park City Grand Plaza Kensington Hotel,"['comfy', 'clean', 'easy', 'excellent']"
Park Plaza London Riverbank,"['expensive', 'amazing', 'attentive', 'good', 'nice', 'poached', 'forget', 'professional', 'helpful', 'other', 'change', 'clean', 'comfortable', 'friendly', 'hot', 'long', 'spacious']"
Pullman Paris Tour Eiffel,"['fresh', 'specious', 'nice', 'new', 'tour', 'perfect', 'eiffel', 'big', 'close', 'general', 'provide', 'overall', 'professional', 'downtown', 'till', 'free', 'be', 'stay', 'helpful', 'help', 'clean', 'friendly', 'expect', 'good', 'make', 'upgraded', 'do', 'great', 'modern', 'excellent', 'ready']"
Danubius Hotel Regents Park,"['good', 'huge', 'im', 'nice', 'easy', 'come']"
H tel Horset Op ra Best Western Premier Collection,"['instant', 'make', 'excelent', 'nice', 'clean', 'quiet', 'small']"
Best Western Paris Gare Saint Lazare,[]
The Rockwell,"['excellent', 'good', 'polite', 'outside', 'large', 'nice', 'helpful', 'beautiful', 'clean', 'comfortable', 'perfect', 'quiet', 'friendly', 'typical', 'modern', 'small', 'drinks']"
Mercure Paris Alesia,"['cheese', 'like', 'good', 'closest', 'nice', 'cozy', 'first', 'ok', 'friendly', 'pick']"
Courthouse Hotel London,"['good', 'free', 'underground', 'nice', 'perfect', 'infused', 'friendly']"
Best Western The Boltons Hotel London Kensington,"['restaurant', 'nice', 'good', 'long']"
Radisson Blu Edwardian Sussex,"['proper', 'nice', 'clean', 'geographical']"
Crowne Plaza London The City,[]
H tel Les Dames du Panth on,"['boutique', 'nice']"
Grand Hotel Saint Michel,"['free', 'restaurant', 'nice', 'helpful', 'polite', 'walkable']"
Relais Du Louvre,"['renovated', 'nice', 'clean', 'quiet']"
Pullman Paris Montparnasse,"['nice', 'good']"
The Gore Hotel Starhotels Collezione,"['bed', 'helpful', 'comfortable']"
The Hoxton Holborn,"['nice', 'new', 'fashionable', 'comfy', 'clean', 'friendly', 'modern', 'quiet']"
Royal Garden Hotel,"['great', 'comfortable']"
H tel Ad le Jules,"['nice', 'helpful', 'english', 'quiet', 'many', 'cosy']"
Hilton London Bankside,"['nice', 'good', 'comfortable', 'excellent']"
DoubleTree by Hilton London Ealing,"['good', 'warm', 'metro', 'nice', 'helpful', 'clean', 'comfortable', 'friendly', 'welcome', 'small']"
First Hotel Paris Tour Eiffel,"['friendly', 'nice']"
DoubleTree by Hilton London Victoria,"['china', 'good', 'nice', 'small', 'nearby', 'clean', 'receptionist', 'excellent']"
Montagu Place Hotel,"['beautiful', 'nice']"
H tel Regina,"['good', 'helpful', 'romantic', 'beautiful', 'friendly', 'explore', 'excellent']"
Mercure Paris Gare De Lyon TGV,['nice']
