Hotel_Name,Descriptions
Intercontinental London The O2,"['attentive', 'courteous', 'complementary', 'sparkly', 'nice', 'untrained', 'interactive', 'covered', 'view', 'quiet', 'last', 'jubilee', 'beautiful', 'impressed', 'unwind', 'stay', 'large', 'disturb', 'huge', 'doorman', 'second', 'great', 'busy', 'think', 'shuttle', 'have', 'such', '18th', 'fresh', 'brilliant', 'delicious', 'eaten', 'superb', 'perfect', 'uncomfortable', 'small', 'convenient', 'feel', 'ate', 'inviting', 'uncooked', 'flat', 'presented', 'unrivalled', 'hot', 'expect', 'much', 'late', 'save', 'continental', 'comfortable', 'luxurious', 'big', 'stylish', 'welcoming', 'live', 'recommend', 'overall', 'right', 'public', 'suit', 'welcome', 'detail', 'cooked', 'contemporary', 'free', 'early', 'be', 'tech', 'helpful', 'need', 'clean', 'use', 'friendly', 'extra', 'light', 'direct', 'fault', 'comfy', 'wonderfully', 'polite', 'modern', 'anywhere', 'relax', 'excellent', 'come', 'next', 'incredible', 'return', 'vast', 'bed', 'open', 'close', 'slept', 'fabulous', 'general', 'spa', 'real', 'efficient', 'full', 'wide', 'able', 'high', 'fantastic', 'yummy', 'special', 'o2', 'stunning', 'panoramic', 'magical', 'lovely', 'spacious', 'sit', 'amazing', 'good', 'ultra', 'kept', 'whole', 'accommodating', 'pillows', 'massive', 'easy', 'beds']"
H tel Juliana Paris,"['fresh', 'nice', 'bed', 'superb', 'quiet', 'few', 'welcome', 'helpful', 'clean', 'friendly', 'important', 'large', 'bright', 'good', 'great', 'first', 'comfortable', 'polite', 'have']"
Hotel L Antoine,"['excellent', 'close', 'great', 'catch', 'modern', 'stay', 'terrific', 'generous', 'comfortable', 'powerful', 'take', 'friendly', 'have', 'get', 'much']"
Belfast,"['clean', 'comfortable']"
Knightsbridge Hotel,"['high', 'second', 'boutique', 'nice', 'same', 'magnificent', 'bus', 'helpful', 'tube', 'tasteful', 'comfortable', 'interesting', 'lovely', 'much', 'excellent', 'interior']"
The London EDITION,"['new', 'good', 'nice', 'old']"
The Cranley Hotel,"['bright', 'make', 'pleasant', 'fresh', 'new', 'small', 'nice', 'feel', 'helpful', 'bed', 'comfortable', 'friendly', 'welcome', 'lovely', 'quiet']"
The Nadler Soho,"['pleasant', 'nice', 'central', 'available', 'close', 'quiet', 'excellent', 'decor', 'own', 'free', 'go', 'stay', 'helpful', 'wonderful', 'clean', 'powerful', 'friendly', 'lovely', 'international', 'comfortable', 'hot', 'modern', 'outstanding']"
Grange St Paul s Hotel,"['attentive', 'nice', 'complimentary', 'bed', 'suite', 'perfect', 'central', 'japanese', 'modern', 'iconic', 'ask', 'general', 'last', 'spa', 'recommend', 'sufficient', 'mini', 'have', 'historical', 'due', 'modem', 'high', 'elegant', 'helpful', 'other', 'wonderful', 'clean', 'patient', 'use', 'friendly', 'private', 'get', 'spacious', 'large', 'good', 'visit', 'great', 'late', 'upper', 'cathedral', 'comfortable', 'massive', 'easy', 'excellent', 'ready']"
Covent Garden Hotel,"['luxurious', 'attentive', 'big', 'feel', 'mum', 'added', 'wait', 'fantastic', 'spend', 'be', 'wonderful', 'clean', 'linen', 'lovely', 'spacious', 'extra', 'make', 'good', 'twin', 'great', 'comfortable', 'separate']"
The Nadler Victoria,"['luxurious', 'functional', 'pleasant', 'super', 'filtered', 'european', 'brilliant', 'tidy', 'new', 'nice', 'white', 'little', 'bed', 'superb', 'sight', 'perfect', 'smiley', 'neat', 'big', 'central', 'main', 'welcoming', 'quiet', 'small', 'quick', 'fabulous', 'recommend', 'right', 'love', 'beautiful', 'snow', 'have', 'detail', 'early', 'free', 'minimum', 'need', 'helpful', 'stay', 'wonderful', 'clean', 'compact', 'friendly', 'front', 'grate', 'buckingham', 'neatby', 'green', 'spacious', 'lovely', 'wifi', 'good', 'huge', 'make', 'great', 'sharp', 'comfortable', 'such', 'easy', 'excellent', 'short']"
Crowne Plaza Paris R publique,"['huge', 'great', 'practical', 'comfortable', 'accessible', 'walkable']"
Le Metropolitan a Tribute Portfolio Hotel,"['good', 'helpful', 'comfortable', 'quiet', 'modern', 'excellent']"
H tel de Jos phine BONAPARTE,"['unique', 'personable', 'do', 'beautiful', 'comfortable', 'big', 'lots', 'eat']"
Maison Souquet,"['magnificent', 'hushed', 'quirky', 'comfortable', 'friendly']"
Le Senat,"['good', 'clean', 'comfortable', 'ni', 'excellent']"
Windsor Opera,[]
Les Plumes Hotel,"['friendly', 'perfect', 'comfortable']"
Hotel des Tuileries Relais du Silence,"['excellent', 'reasonable', 'stand', 'large', 'nice', 'small', 'professional', 't', 'helpful', 'comfortable', 'english', 'tea', 'welcome', 'modern', 'fluffy', 'quiet', 'safe']"
Bradford Elys es Astotel,"['charming', 'nice', 'breakfeast', 'complimentary', 'soft', 'central', 'quiet', 'lys', 'professional', 'french', 'free', 'arrival', 'tasteful', 'spacious', 'chic', 'champs', 'good', '20th', 'comfortable', 'excellent']"
The Victoria,"['fabulous', 'good', 'warm', 'recent', 'great', 'nice', 'have', 'outdoor', 'comfortable', 'open', 'interesting', 'work', 'hot', 'quiet']"
Crowne Plaza London Kensington,"['pleasant', 'nice', 'bed', 'rare', 'big', 'main', 'quiet', 'full', 'choose', 'warm', 'stuffy', 'free', 'be', 'helpful', 'clean', 'friendly', 'lovely', 'spacious', 'extra', 'good', 'comfortable', 'polite', 'easy', 'excellent']"
Staybridge Suites London Vauxhall,"['good', 'laundry', 'wonderful', 'clean', 'comfortable']"
The Grosvenor,"['next', 'pleasant', 'necessary', 'reliable', 'nice', 'complimentary', 'bed', 'superb', 'big', 'central', 'cold', 'exec', 'quiet', 'fabulous', 'dead', 'real', 'overall', 'professional', 'cake', 'impressed', 'tiled', 'warm', 'train', 'towels', 'high', 'fantastic', 'free', 'smart', 'stay', 'helpful', 'clean', 'friendly', 'proportioned', 'linen', 'lovely', 'celebrate', 'spacious', 'large', 'amazing', 'good', 'great', 'birthday', 'comfortable', 'worth', 'have', 'excellent']"
The Park Tower Knightsbridge a Luxury Collection Hotel,"['comfortable', 'spacious']"
Amp re,"['nice', 'fine', 'comparable', 'ask', 'small', 'be', 'clean', 'friendly', 'get', 'spacious', 'essential', 'good', 'understand', 'great', 'junior', 'comfortable', 'accommodating', 'separate', 'have']"
Le Parisis Paris Tour Eiffel,"['next', 'new', 't', 'mobile', 'take', 'many', 'close', 'easy', 'quiet', 'nearby', 'final', 'beautiful', 'awash', 'able', 'espresso', 'double', 'special', 'helpful', 'clean', 'friendly', 'sit', 'extra', 'amazing', 'glazed', 'good', 'leave', 'metro', 'drink', 'great', 'unlimited', 'comfortable', 'semi', 'have', 'modern', 'eat', 'short']"
The Kensington Hotel,"['luxurious', 'many', 'small', 'gentile', 'feel', 'nearby', 'beautiful', 'public', 'welcome', 'fantastic', 'boutique', 'be', 'helpful', 'clean', 'friendly', 'exceptional', 'lovely', 'large', 'make', 'satisfy', 'awesome', 'do', 'unforgettable', 'great', 'delightful', 'comfortable', 'excellent']"
Holiday Inn London Stratford City,"['attentive', 'nice', 'perfect', 'big', 'centre', 'grateful', 'quiet', 'underground', 'few', 'fantastic', 'print', 'helpful', 'transport', 'clean', 'friendly', 'spacious', 'large', 'good', 'leave', 'do', 'great', 'comfortable', 'straight', 'polite', 'excellent']"
Staybridge Suites London Stratford,"['perfect', 'quiet', 'positive', 'mile', 'public', 'warm', 's', 'high', 'stay', 'helpful', 'kitchen', 'clean', 'friendly', 'spacious', 'direct', 'good', 'comfortable', 'normal', 'excellent']"
My Bloomsbury,"['good', 'do', 'underground', 'nice', 'basic', 'delicious', 'little', 'helpful', 'see', 'tiny', 'clean', 'comfortable', 'exquisite', 'friendly', 'main', 'much', 'excellent']"
Holiday Inn Paris Gare de Lyon Bastille,"['good', 'train', 'sized', 'great', 'late', 'nice', 'large', 'bed', 'suite', 'comfortable', 'dark', 'clean', 'station', 'happy', 'spacious', 'quiet']"
H tel Chaplain Paris Rive Gauche,"['several', 'next', 'pleasant', 'nice', 'complimentary', 'immaculate', 'soft', 't', 'big', 'open', 'stylish', 'many', 'central', 'main', 'attractive', 'such', 'small', 'quiet', 'mini', 'walk', 'queen', 'fantastic', 'helpfull', 'be', 'helpful', 'other', 'print', 'clean', 'powerful', 'hot', 'friendly', 'standard', 'lovely', 'get', 'chic', 'good', 'metro', 'great', 'continental', 'comfortable', 'have', 'modern', 'excellent']"
11 Cadogan Gardens,"['unique', 'luxurious', 'good', 'attentive', 'overall', 'full', 'magnificent', 'bed', 'helpful', 'friendly', 'comfortable', 'worth', 'sumptuous']"
Op ra Marigny,"['good', 'please', 'helpful', 'walk', 'comfortable', 'central', 'modern', 'quiet', 'small', 'able']"
H tel Diva Opera,"['fabulous', 'good', 'decor', 'super', 'lovely', 'recommend', 'decent', 'great', 'nice', 'stay', 'practical', 'bed', 'clean', 'comfortable', 'speak', 'atmospheric']"
Le Marcel,"['good', 'make', 'nice', 'complimentary', 'bed', 'clean', 'comfortable', 'alcoholic', 'spacious']"
H tel Duo,"['fine', 'trendy', 'big', 'central', 'small', 'quiet', 'last', 'refrigerator', 'beautiful', 'old', 'common', 'interior', 's', 'free', 'fantastic', 'peaceful', 'original', 'helpful', 'clean', 'plush', 'friendly', 'large', 'chic', 'good', 'metro', 'second', 'great', 'late', 'ideal', 'first', 'comfortable', 'electronic', 'particular', 'easy', 'excellent']"
H tel Le Marianne,"['bathroom', 'efficient', 'outside', 'nice', 'smart', 'residential', 'commercial', 'clean', 'comfortable', 'few', 'mixed', 'quiet', 'friendly', 'ample', 'safe']"
The Rembrandt,"['equipped', 'pleasant', 'super', 'fresh', 'non', 'individual', 'little', 'bed', 'perfect', 'big', 'many', 'available', 'uncomfortable', 'quiet', 'safe', 'intrusive', 'efficient', 'cool', 'wide', 'beautiful', 'additional', 'enormous', 'internet', 'free', 'fantastic', 'high', 'humid', 'be', 'helpful', 'opposite', 'clean', 'calm', 'use', 'friendly', 'standard', 'expect', 'large', 'local', 'bright', 'amazing', 'timely', 'good', 'extra', 'overcrowded', 'great', 'o', 'busy', 'comfortable', 'modern', 'excellent']"
Hotel Eden,"['wonderful', 'close', 'comfortable', 'quiet']"
H tel de la Bourdonnais,"['excellent', 'great', 'pricey', 'nice', 'delicious', 'helpful', 'clean', 'comfortable', 'quiet', 'effective', 'spacious', 'large']"
Ashburn Hotel,"['convenient', 'clean', 'comfortable', 'big', 'central', 'friendly', 'public']"
Marlin Waterloo,"['amongst', 'decent', 'affected', 'new', 'snaking', 'tired', 'genuine', '2nd', 'such', 'quiet', 'convenient', 'lucky', 'chilled', 'recommend', 'find', 'few', 'greet', 'due', 'able', 'check', 'overwhelming', 'be', 'other', 'kitchen', 'clean', 'use', 'good', 'second', 'trained', 'top', 'comfortable', 'have', 'easy', 'excellent']"
Best Western Premier Marais Grands Boulevards,"['excellent', 'good', 'metro', 'outside', 'great', 'nice', 'right', 'large', 'useful', 'helpful', 'clean', 'comfortable', 'few', 'main', 'modern', 'small']"
Novotel London Waterloo,"['cooked', 'good', 'pleasant', 'nice', 'carpark', 'little', 'helpful', 'bed', 'continental', 'comfortable', 'stocked', 'friendly', 'modern', 'spacious', 'quiet']"
The Athenaeum,"['efficient', 'new', 'stay', 'superb', 'comfortable', 'stylish', 'short', 'glorious', 'modern', 'excellent', 'atmospheric']"
Park International Hotel,"['adequate', 'good', 'pleasant', 'reasonable', 'reliable', 'free', 'great', 'nice', 'get', 'tube', 'clean', 'comfortable', 'powerful', 'hot', 'quiet', 'lovely', 'easy', 'small']"
Le Dokhan s a Tribute Portfolio Hotel,"['expensive', 'last', 'good', 'helpful', 'comfortable']"
Le Relais Madeleine,"['great', 'right', 'helpful', 'electric', 'comfortable']"
Terrass H tel Montmartre by MH,"['nice', 'big', 'short', 'quiet', 'right', 'beautiful', 'generous', 'few', 'happy', 'advise', 'be', 'helpful', 'wonderful', 'magical', 'friendly', 'lovely', 'local', 'good', 'great', 'comfortable', 'dinner', 'such', 'modern', 'outstanding', 'offer']"
Millennium Hotel Paris Opera,"['amazing', 'next', 'nice', 'helpful', 'clean', 'comfortable', 'big', 'central', 'separate', 'lovely', 'consider', 'excellent']"
Waldorf Madeleine,"['european', 'fresh', 'nice', 'understated', 'big', 'many', 'excellent', 'right', 'high', 'maze', 'yummy', 'fantastic', 'helpful', 'clean', 'enough', 'friendly', 'front', 'get', 'spacious', 'direct', 'good', 'upgraded', 'great', 'comfortable', 'modern', 'delightful']"
Batty Langley s,"['super', 'nice', 'complimentary', 'small', 'quiet', 'last', 'convenient', 'overall', 'add', 'beautiful', 'honour', 'play', 'detail', 'die', 'high', 'same', 'be', 'need', 'clean', 'friendly', 'library', 'lovely', 'large', 'extra', 'cosy', 'amazing', 'huge', 'great', 'whole', 'comfortable', 'affable', 'hot', 'excellent']"
Arbor City,"['nespresso', 'pleasant', 'super', 'fresh', 'nice', 'return', 'bed', 'perfect', 'stylish', 'big', 'modern', 'available', 'quiet', 'last', 'efficient', 'professional', 'exciting', 'operative', 'located', 'organise', 'public', 'happy', 'stop', 'co', 'double', 'be', 'stay', 'helpful', 'tube', 'help', 'clean', 'enough', 'tell', 'friendly', 'lovely', 'get', 'spacious', 'good', 'great', 'top', 'superior', 'comfortable', 'noisy', 'accommodating', 'such', 'subway', 'excellent', 'ready']"
H tel Square Louvois,"['fabulous', 'good', 'be', 'stay', 'delicious', 'professional', 'wonderful', 'perfect', 'comfortable', 'clean', 'central', 'immaculate', 'safe']"
Le Grey Hotel,"['good', 'reach', 'nice', 'clean', 'comfortable', 'big', 'main', 'close', 'easy']"
H tel San R gis,"['river', 'champs', 'nice', 'helpful', 'perfect', 'ef', 'comfortable', 'lovely']"
Garden Elys e,"['luxurious', 'pleasant', 'great', 'nice', 'be', 'little', 'helpful', 'clean', 'comfortable', 'central', 'modern', 'coffee']"
Le 123 S bastopol Astotel,"['bad', 'good', 'free', 'great', 'nice', 'helpful', 'romantic', 'perfect', 'comfortable']"
The Bryson Hotel,"['good', 'reasonable', 'fresh', 'fantastic', 'great', 'nice', 'full', 'helpful', 'clean', 'comfortable', 'noisy', 'central', 'friendly', 'local']"
Best Western Mercedes Arc de Triomphe,"['friendly', 'clean', 'comfortable']"
Hilton London Hyde Park,"['weren', 'good', 'great', 'nice', 'busy', 'comfortable', 'large']"
1K Hotel,"['amazing', 'good', 'great', 'nice', 'large', 'go', 'be', 'comfortable', 'ensure', 'central', 'grab', 'polite', 'explore', 'stylish', 'small']"
L H tel,"['incredible', 'lush', 'recruit', 'return', 'knowledgable', 't', 'stay', 'helpful', 'beautiful', 'magic', 'clean', 'comfortable', 'dinner', 'take', 'exceptional', 'lovely', 'long', 'know']"
Mercure Paris Porte d Orleans,"['comfortable', 'big']"
Maxim Op ra,"['boutique', 'clean', 'comfortable']"
Le Marceau Bastille,"['courteous', 'prepared', 'nice', 'delicious', 'big', 'easy', 'quiet', 'small', 'quick', 'need', 'helpful', 'other', 'clean', 'friendly', 'ok', 'empty', 'good', 'comfortable', 'tasty', 'hot', 'modern', 'excellent']"
Hotel Odeon Saint Germain,['helpful']
Mercure London Bloomsbury Hotel,"['social', 'next', 'pleasant', 'fresh', 'nice', 'delicious', 'bed', 'shower', 'perfect', 'kettle', 'central', 'main', 'welcoming', 'close', 'small', 'quiet', 'ear', 'recommend', 'underground', 'overcome', 'professional', 'distant', 'tea', 'ish', 'due', 'presented', 'be', 'triple', 'helpful', 'clean', 'friendly', 'lovely', 'spacious', 'i', 'amazing', 'good', 'make', 'rich', 'aspect', 'great', 'first', 'solid', 'busy', 'noisy', 'comfortable', 'polite', 'hot', 'modern', 'excellent']"
