Hotel_Name,Descriptions
Best Western Palm Hotel,"['s', 'good', 'rare']"
Radisson Blu Edwardian Vanderbilt,"['visit', 'good', 'recommend', 'helpful', 'comfortable', 'polite']"
Gainsborough Hotel,"['such', 'nearby', 'big', 'good']"
Seraphine Kensington Gardens Hotel,['good']
Club Quarters Hotel Gracechurch,"['friendly', 'nice', 'good', 'comfortable']"
Novotel London Excel,"['adequate', 'good', 'tired', 'previous', 'quiet']"
London Bridge Hotel,"['friendly', 'other', 'good', 'underground']"
Mercure Paris Gobelins Place d Italie,"['good', 'comfortable', 'massive']"
Club Quarters Hotel Trafalgar Square,['excellent']
The Hoxton Shoreditch,"['good', 'spitalfields', 'central', 'friendly', 'excellent']"
Best Western Plus Seraphine Hammersmith Hotel,['good']
La Villa des Ternes,"['good', 'leave', 'tidy', 'helpful', 'change', 'clean', 'friendly']"
Best Western Amiral Hotel,"['good', 'high', 'efficient', 'great', 'helpful', 'walk', 'comfortable', 'friendly']"
Corendon Vitality Hotel Amsterdam,"['recomonded', 'good', 'great', 'comfortable', 'centre', 'wifi', 'close']"
Maison Borella,"['good', 'huge', 'large', 'comfortable', 'friendly', 'excellent']"
Hampshire Hotel Rembrandt Square Amsterdam,"['perfect', 'few', 'good']"
Hotel Mailberger Hof,"['good', 'copious', 't', 'romantic', 'comfortable', 'central', 'main', 'quiet', 'inner', 'excellent']"
Apollofirst Boutique Hotel,"['excellent', 'good', 'nice', 'quiet']"
Element Amsterdam,"['good', 'metro', 'nice', 'little', 'walk', 'friendly']"
Barcelona Princess,"['beautiful', 'good', 'great']"
AC Hotel Diagonal L Illa a Marriott Lifestyle Hotel,"['good', 'leave', 't', 'helpful', 'clean', 'comfortable']"
Wilson Boutique Hotel,"['good', 'pleasant', 'recommend', 'tidy', 'helpful', 'help', 'clean', 'doorstep', 'limited', 'central', 'happy']"
Fairmont Rey Juan Carlos I,['good']
Hotel SB Icaria Barcelona,['good']
Hotel De Hallen,"['hipster', 'next', 'good', 'right', 'small', 'independent', 'little', 'quirky', 'top', 'clean', 'comfortable', 'trendy', 'stylish', 'main', 'excellent']"
Catalonia Plaza Catalunya,"['several', 'next', 'see', 'walk', 'stop', 'unique', 'able', 'go', 'clean', 'friendly', 'get', 'good', 'outdoor', 'show', 'everywhere', 'tasty', 'have', 'relax', 'short']"
Thistle Holborn The Kingsley,"['didn', 'good', 'huge', 'great', 'buy', 'see', 'walk', 'unsafe', 'main', 'have', 'important', 'able']"
Senator Barcelona Spa Hotel,"['understand', 'good', 'fresh', 'reasonable', 'unlimited', 'travel', 'clean', 'public', 'close', 'easy', 'much']"
Doubletree By Hilton London Greenwich,"['good', 'automatic', 'nice', 'stay', 'helpful', 'clean', 'west', 'interesting']"
City Rooms,"['helpful', 'clean', 'comfortable', 'good']"
Holiday Inn Amsterdam,"['check', 'good', 'early', 'great', 'efficient', 'helpful', 'friendly', 'spacious', 'excellent']"
Jaz Amsterdam,"['good', 'full', 'get', 'help', 'clean', 'comfortable', 'friendly', 'modern']"
Bilderberg Garden Hotel,"['great', 'good', 'green']"
Melia Vienna,['good']
Grand Hotel Downtown,"['good', 'flat', 'great', 'notorious', 'other', 'suite', 'clean', 'comfortable', 'screen']"
Amadi Park Hotel,"['nice', 'clean', 'close', 'good']"
Austria Trend Hotel Lassalle Wien,"['good', 'big']"
DoubleTree By Hilton London Excel,"['clean', 'modern', 'good']"
Hotel V Fizeaustraat,"['good', 'incredible', 'warm', 'carte', 'nice', 'helpful', 'comfortable', 'few', 'friendly', 'fairy', 'quiet']"
Millennium Copthorne Hotels at Chelsea Football Club,"['good', 'nice', 'comfortable', 'many', 'live']"
Ayre Hotel Gran V a,"['good', 'free', 'nice', 't', 'spanish', 'comfortable', 'friendly', 'quiet', 'safe']"
The Cumberland A Guoman Hotel,"['friendly', 'good', 'brilliant']"
Rainers Hotel Vienna,"['good', 'friendly', 'comfortable', 'centre', 'main', 'get', 'due']"
Pol Grace Hotel,"['good', 'super', 'free', 'cool', 'helpful', 'centre', 'friendly', 'local']"
WestCord Fashion Hotel Amsterdam,"['amazing', 'terrace', 'good', 'tram', 'be', 'relaxed', 'helpful', 'clean', 'knowledgeable', 'centre', 'pretty', 'airport']"
Courtyard by Marriott Amsterdam Arena Atlas,"['nice', 'good', 'comfortable', 'confortable']"
Amadi Panorama Hotel,"['next', 'good', 'great', 'windy', 'central', 'loud', 'get']"
DoubleTree by Hilton London Chelsea,"['good', 'enthusiastic', 'disappointed', 'serve', 'help', 'friendly', 'comfortable', 'central', 'impersonal', 'modern', 'quiet']"
Bilderberg Hotel Jan Luyken,"['pleasant', 'better', 'spotless', 'nice', 'helpful', 'other', 'comfortable', 'centre', 'quiet', 'english', 'watch', 'have', 'get', 'easy', 'short']"
Aparthotel Atenea Barcelona,"['good', 'friendly', 'airport', 'spacious', 'due']"
Mercure Hotel Amsterdam City South,['good']
InterContinental Wien,"['friendly', 'good']"
Dutch Design Hotel Artemis,"['little', 'central', 'real', 'rent', 'spent', 'own', 'able', 'added', 'unwind', 'be', 'touristy', 'clean', 'friendly', 'speak', 'get', 'much', 'good', 'wake', 'great', 'certain', 'comfortable', 'easy']"
