Hotel_Name,Descriptions
Egerton House,"['have', 'new', 'next', 'think']"
Park Avenue Baker Street,[]
Park Plaza London Riverbank,"['drive', 'great', 'terrible', 'have', 'only', 'past', 'facilitate', 'average', 'own', 'sleep', 'charge', 'poor', 'unfriendly', 'real', 'outside', 'unspent', 'ideal', 'yellow', 'get', 'prove', 'put', 'awful', 'check', 'fair', 'able', 'whole', 'nearby', 'worth', 'expensive', 'park', 'several', 'other', 'disruptive', 'find', 'stressful', 'disappointing', 'organise', 'app', 'beautiful', 'extortionate', 'unclean', 'double', 'little', 'available', 'front', 'help', 'stay', 'extra', 'keep', 'near', 'move', 'sour', 'costly', 'clear', 'be', 'next', 'pay', 'counter', 'ask', 'speak', 'significant', 'presentable', 'busy', 'loud', 'last', 'top', 'normal', 'chill', 'mine', 'hot', 'rude', 'inefficient', 'helpful', 'key', 'pregnant', 'make', 'overnight', 'use', 'nausty', 't', 'young', 'apologetic']"
Pullman Paris Tour Eiffel,"['bad', 'much', 'good', 'ask', 'free', 'expensive', 'be', 'odd', 'convenient', 'upkeep', 'euro', 'difficult']"
Hotel Bachaumont,[]
Franklin Roosevelt,[]
The LaLit London,"['top', 'clear', 'have', 'stressful', 'make', 'ten', 'keep']"
Mercure Paris Alesia,"['other', 'poor', 'small', 'park', 'full', 'disappointing', 'expensive', 'be', 'helpful', 'fruits', 'public', 'etc']"
Courthouse Hotel London,['smallish']
Best Western The Boltons Hotel London Kensington,"['late', 'be', 'find', 'nightmare']"
Radisson Blu Edwardian Sussex,"['close', 'good', 'central']"
Hotel Maison Ath n e,"['favourite', 'few', 'expensive', 'walk', 'big']"
Best Western Ducs de Bourgogne,"['do', 'complete', 'haul', 'next', 'extra', 'private', 'first']"
Best Western Premier Op ra Opal,"['get', 'friendly']"
Amarante Champs Elys es,"['great', 'good', 'available', 'have', 'only', 'french', 'offer', 'much', 's', 'willing', 'worry', 'public', 'cheap', 'free', 'special', 'be', 'trouristic', 'critisize', 'acknowledge', 'expet', 'additional']"
Grange White Hall Hotel,"['comfy', 'check', 'sure', 'need', 'park']"
Hilton London Bankside,"['empathy', 'grom', 'available', 'poor', 'understandable', 'hard', 'have', 'free', 'find', 'nearby', 'central', 'unload', 'expensive', 'inadequate', 'deal', 'let']"
First Hotel Paris Tour Eiffel,"['expensive', 'run']"
Mercure Paris Gare De Lyon TGV,"['bad', 'warm', 'have', 'clear', 'expensive', 'basic']"
The Trafalgar Hilton,"['arrived', 'hot', 'clear', 'full', 'realise', 'extra', 'online']"
Park Lane Mews Hotel,"['local', 'nearby', 'expensive', 'noisy', 'relaxed', 'overnight', 'huge']"
Old Ship Inn Hackney,"['public', 'hear', 'hot', 'recommend', 'much', 'stones', 'easy', 'get', 'overnight', 'be', 'next', 'bring', 'move', 'reliant', 'own', 'big']"
The Royal Horseguards,"['little', 'recent', 'speed', 'hard', 'have', 'exorbitant', 'high', 'smeared', 'expensive', 'helpful', 'public', 'own', 'cheap', 'enjoy', 'etc', 'park', 'scratched', 'new', 'inaccessible', 'other', 'close', 'follow', 'layer', 'be', 'overnight', 'overall', 'worn', 'failed', 'classic', 'garish', 'metro', 'walk']"
Banke H tel,[]
NH London Kensington,"['horrendous', 'open', 'good', 'available', 'poor', 'close', 'get', 'high', 'expensive', 'be', 'sole', 'logistical', 'extra', 'difficult']"
Saint James Albany Paris Hotel Spa,"['broken', 'general', 'unexpected', 'extra', 'dire', 'ensure', 'expensive', 'original', 'shabby', 'park', 'unfriendly', 'be', 'commercial', 'outside', 'white', 'horrible', 'bad', 'get', 'take', 'noisy', 'electric', 'ready']"
Mercure Paris Montparnasse Raspail,"['stop', 'public', 'come', 'poor', 'have', 'find', 'take', 'internet', 'impossible']"
Golden Tulip Bercy Gare de Lyon 209,"['i', 'tiny', 'clear', 'get', 'find', 'strange']"
Le Meridien Piccadilly,"['large', 'disappointed', 'find', 'go', 'expensive', 'busy', 'somewhere', 'public']"
Mercure Paris Terminus Nord,"['poor', 'do', 'sign', 'locate', 'serious', 'general', 'posted', 'difficult']"
Vice Versa,[]
