Hotel_Name,Descriptions
The Bailey s Hotel London,"['erratic', 'great', 'terrible', 'interested', 'have', 'loyalty', 'herbal', 'stop', 'cramped', 'decent', 'give', 'funny', 'spotty', 'direct', 'acceptable', 'charge', 'open', 'poor', 'ridiculous', 'empty', 'toilet', 'intermittent', 'spacious', 'forth', 'classic', 'get', 'wouldnt', 'awful', 'neck', 'door', 'quiet', 'check', 'lucky', 'tech', 'expensive', 'cheap', 'include', 'everyday', 'free', 'inconsistent', 'booked', 'do', 'noisy', 'doesn', 'efficient', 'effective', 'fine', 'abrupt', 'unsafe', 'international', 'detached', 'individual', 'double', 'little', 'available', 'small', 'meet', 'see', 'request', 'pleasant', 'extra', 'strain', 'similar', 'late', 'move', 'come', 'knowledgable', 'nice', 'clear', 'different', 'be', 'pay', 'slow', 'english', 'plentiful', 'early', 'amazing', 'basic', 'certain', 'change', 'provide', 'dirty', 'last', 'high', 'modern', 'pretty', 'tight', 'plus', 'much', 'rude', 'ok', 'archaic', 'old', 'helpful', 'same', 'like', 'typical', 'sign', 'make', 'eastern', 'visit', 'representative', 'solve', 'fresh', 'difficult', 'serve', 'british', 'bad', 't', 'outrageous', 'start']"
Windermere Hotel,[]
H tel Madison by MH,[]
Hilton London Paddington,"['great', 'good', 'accommodate', 'understaffed', 'hard', 'have', 'add', 'tided', 'paid', 'thru', 'dated', 'dry', 'hhonor', 'give', 'average', 'cold', 'rainy', 'direct', 'consume', 'acceptable', 'charge', 'ridiculous', 'poor', 'empty', 'extravagant', 'standard', 'real', 'ginger', 'reconnect', 'long', 'spacious', 'damage', 'drink', 'dark', 'functional', 'get', 'take', 'put', 'pricy', 'log', 'weak', 'faaaaaarrrrrrr', 'tube', 'hose', 'recruitment', 'many', 'inviting', 'surprising', 'outdated', 'limited', 'big', 'offer', 'allow', 'unreasonable', 'mot', 'steep', 'future', 'whole', 'worth', 'expensive', 'willing', 'wifi', 'convenient', 'surprised', 'include', 'cheap', 'unacceptable', 'left', 'other', 'jump', 'free', 'find', 'sharp', 'feel', 'firm', 'foreign', 'valid', 'answer', 'warm', 'do', 'possible', 'join', 'center', 'login', 'fine', 'run', 'ready', 'need', 'receive', 'little', 'double', 'patient', 'recommend', 'available', 'want', 'daily', 'buy', 'small', 'help', 'see', 'stay', 'thetv', 'extra', 'variable', 'pleased', 'late', 'complentary', 'improve', 'move', 'unwelcoming', 'creaky', 'i', 'refrain', 'local', 'tired', 'come', 'nice', 'clear', 'be', 'pay', 'slow', 'unreliable', 'hence', 'speak', 'ask', 'tiny', 'gbp200', 'twin', 'particular', 'subject', 'provide', 'care', 'apologise', 'dreadful', 'reliable', 'common', 'table', 'such', 'exorbitant', 'high', 'general', 'believe', 'repair', 'polish', 'superior', 'shoe', 'wrong', 'much', 're', 'rude', 'unimpressed', 'awkward', 'old', 'beg', 'necessary', 'summary', 'same', 'complain', 'proper', 'complimentary', 'public', 'like', 'new', 'leave', 'dishonest', 'multiple', 'make', 'sure', 'bring', 'overnight', 'use', 'british', 'worn', 'bad', 'popular', 'inhospitable', 't', 'technician', 'full', 've', 'outrageous', 'happy', 'com', 'resolve', 'additional']"
London Marriott Hotel Kensington,"['such', 'small', 'only', 'check', 'unexpected', 'many', 'displeased', 'internet', 'integral', 'extra', 'negative', 'inconvenient', 'give', 'complimentary', 'public', 'free', 'be', 'make', 'pay', 'noisy', 'basic']"
Novotel Paris 14 Porte d Orl ans,"['t', 'poor']"
The Montague On The Gardens,"['british', 'great', 'small']"
Sofitel Paris Le Faubourg,[]
H tel des Academies et des Arts,"['be', 'first', 'available', 'temporary']"
Hotel Lumen Paris Louvre,['noisy']
The Ritz London,"['successful', 'available', 'front', 'wifi', 'funny', 'solve', 'lobby']"
Au Manoir Saint Germain,"['little', 'last', 'work', 'have', 'go', 'check', 'be', 'neccesary', 'special', 'difficult']"
Paris Marriott Opera Ambassador Hotel,"['much', 'multiple']"
H tel California Champs Elys es,"['kit', 'early', 'much', 'poor', 'free', 'small', 'sound', 'friendly']"
